id,attr_time,attr_lat,attr_lng
1,1436380827363,49.4473444,8.8963092
2,1436380847526,49.4473456,8.8963176
3,1436380867871,49.4473465,8.8963239
4,1436380888068,49.4473478,8.8963378
5,1436380908370,49.4473474,8.8963315
6,1436380928764,49.4473477,8.8963377
7,1436380948944,49.4473477,8.8963373
8,1436380969139,49.4473454,8.8963069
9,1436380989563,49.4473487,8.8963284
10,1436381009424,49.4473477,8.8963377
11,1436381029837,49.4473487,8.8963363
12,1436381049893,49.4473478,8.8963378
13,1436381070188,49.4473478,8.8963318
14,1436381090264,49.4473454,8.8963069
15,1436381110630,49.4473478,8.8963382
16,1436381130773,49.4473485,8.8963354
17,1436381151280,49.4473474,8.8963285
18,1436381171844,49.4473477,8.8963377
19,1436381191979,49.4473454,8.8963069
20,1436381214203,49.4473476,8.8963325
21,1436381234436,49.4473478,8.896343
22,1436381254382,49.4473477,8.8963343
23,1436381274798,49.4473478,8.8963378
24,1436381295308,49.4473477,8.8963377
25,1436381315415,49.4473477,8.8963312
26,1436381335871,49.4473485,8.8963343
27,1436381355927,49.4473477,8.8963355
28,1436381375980,49.4473468,8.8963344
29,1436381396262,49.4473478,8.8963382
30,1436381416752,49.4473469,8.8963348
31,1436381436769,49.4473487,8.8963361
32,1436381456840,49.4473477,8.8963276
