id,attr_time,attr_lat,attr_lng
1,1438331488230,49.4473446,8.8963128
2,1438331508389,49.4473467,8.8962943
3,1438331528582,49.4473453,8.8963107
4,1438331548906,49.4473455,8.8963109
5,1438331569011,49.4473476,8.8962947
6,1438331589069,49.4473464,8.8962988
7,1438331609230,49.4473445,8.8963132
8,1438331629268,49.4473453,8.8963108
9,1438331649506,49.4473452,8.8963107
10,1438331669580,49.4473453,8.8963107
11,1438331689950,49.4473452,8.8963106
12,1438331710720,49.4473452,8.8963107
13,1438331730906,49.4473452,8.8963106
14,1438331751001,49.4473452,8.8963107
15,1438331771366,49.4473452,8.8963106
16,1438331791588,49.4473511,8.8963112
17,1438331811562,49.4473452,8.8963107
18,1438331832153,49.4473453,8.8963107
19,1438331852315,49.4473453,8.896311
20,1438331872282,49.4473453,8.896311
21,1438331892472,49.4473467,8.8963114
22,1438331912497,49.4473453,8.8963107
23,1438331932631,49.4473452,8.8963107
24,1438331953309,49.4473455,8.8963109
25,1438331973425,49.4473455,8.8963109
26,1438331993463,49.4473452,8.8963107
27,1438332013932,49.4473453,8.8963108
28,1438332034118,49.4473453,8.8963107
29,1438332054063,49.4473453,8.896311
30,1438332074509,49.4473453,8.8963108
31,1438332094938,49.4473453,8.8963107
