id,attr_time,attr_lat,attr_lng
1,1437145183000,49.48098735,8.47020487
2,1437145201000,49.48099927,8.47016989
3,1437145211000,49.48099913,8.47016964
4,1437145221000,49.48100019,8.47016917
5,1437145228014,49.4812743,8.4704947
6,1437145241000,49.48101756,8.47010133
7,1437145248308,49.4812581,8.4703607
8,1437145252000,49.48101552,8.47009332
9,1437145271000,49.48101801,8.47010945
10,1437145282000,49.4810223,8.47013046
11,1437145292000,49.4810237,8.47013243
12,1437145303000,49.48102559,8.47011661
13,1437145312000,49.48102628,8.47009948
14,1437145322000,49.48102196,8.47009876
15,1437145334000,49.48101734,8.47011517
16,1437145344000,49.48101182,8.47013194
17,1437145354000,49.48100376,8.47015722
18,1437145364000,49.48099907,8.47017276
19,1437145374000,49.48099902,8.47018686
20,1437145384000,49.48099845,8.47020727
21,1437145395000,49.48099839,8.470221
22,1437145405000,49.48099912,8.47023222
23,1437145414000,49.48100028,8.47023729
24,1437145425000,49.48099985,8.4702467
25,1437145436000,49.48099809,8.47026312
26,1437145446000,49.4809946,8.47027399
27,1437145455000,49.48099465,8.47027362
28,1437145466000,49.48099456,8.47027477
29,1437145476000,49.4809935,8.47027837
30,1437145486000,49.4809915,8.47028559
31,1437145497000,49.48099247,8.47028722
32,1437145507000,49.48099339,8.47028815
33,1437145517000,49.48099083,8.47029761
34,1437145527000,49.48098921,8.47030686
35,1437145538000,49.48098821,8.47031227
36,1437145548000,49.48098976,8.47031255
37,1437145559000,49.48098988,8.47031427
38,1437145568000,49.4809892,8.4703168
39,1437145579000,49.48098671,8.47031594
40,1437145588000,49.48098489,8.47031846
41,1437145599000,49.48098505,8.47032784
42,1437145609000,49.48098305,8.47034316
43,1437145619000,49.48098229,8.47035113
44,1437145629000,49.48098259,8.47035785
45,1437145640000,49.48098308,8.47035978
46,1437145650000,49.48098434,8.47036084
47,1437145651424,49.4811019,8.4702811
48,1437145671000,49.48098187,8.47036635
49,1437145681000,49.48098338,8.47036525
50,1437145691000,49.48098316,8.47036598
51,1437145691494,49.4812812,8.4702722
52,1437145702000,49.48098333,8.47036338
53,1437145713000,49.48098418,8.47036239
54,1437145723000,49.48098377,8.47036058
55,1437145734000,49.48098613,8.47035466
56,1437145744000,49.48098683,8.47035056
57,1437145753000,49.48098515,8.47034928
58,1437145763000,49.48098456,8.47034677
59,1437145773000,49.48098329,8.47034956
60,1437145783000,49.48098258,8.47034802
61,1437145792000,49.48098267,8.47034713
62,1437145804000,49.48098059,8.47035145
