id,attr_time,attr_light
1,1436168796313,0.0
2,1436168796333,0.0
3,1436168796352,0.0
4,1436168796371,0.0
5,1436168796390,0.0
6,1436168796411,0.0
7,1436168796433,0.0
8,1436168796450,0.0
9,1436168796470,0.0
10,1436168796493,0.0
11,1436168796510,0.0
12,1436168796533,0.0
13,1436168796553,0.0
14,1436168796571,0.0
15,1436168796593,0.0
16,1436168796611,0.0
17,1436168796633,0.0
18,1436168796656,0.0
19,1436168796715,0.0
20,1436168796716,0.0
21,1436168796717,0.0
22,1436168796737,0.0
23,1436168796751,0.0
24,1436168796774,0.0
25,1436168796790,0.0
26,1436168796810,0.0
27,1436168796832,0.0
28,1436168796851,0.0
29,1436168796871,0.0
30,1436168796892,0.0
31,1436168796912,0.0
32,1436168796931,0.0
33,1436168796953,0.0
34,1436168796971,0.0
35,1436168796992,0.0
36,1436168797014,0.0
37,1436168797031,0.0
38,1436168797054,0.0
39,1436168797072,0.0
40,1436168797092,0.0
41,1436168797117,0.0
42,1436168797133,0.0
43,1436168797154,0.0
44,1436168797173,0.0
45,1436168797194,0.0
46,1436168797215,0.0
47,1436168797232,0.0
48,1436168797254,0.0
49,1436168797272,0.0
50,1436168797293,0.0
51,1436168797310,0.0
52,1436168797331,0.0
53,1436168797353,0.0
54,1436168797457,0.0
55,1436168797458,0.0
56,1436168797459,0.0
57,1436168797460,0.0
58,1436168797461,0.0
59,1436168797515,0.0
60,1436168797516,0.0
61,1436168797517,0.0
62,1436168797543,0.0
63,1436168797551,0.0
64,1436168797573,0.0
65,1436168797591,0.0
66,1436168797611,0.0
67,1436168797632,0.0
68,1436168797651,0.0
69,1436168797671,0.0
70,1436168797691,0.0
71,1436168797711,0.0
72,1436168797731,0.0
73,1436168797751,0.0
74,1436168797771,0.0
75,1436168797791,0.0
76,1436168797811,0.0
77,1436168797831,0.0
78,1436168797851,0.0
79,1436168797871,0.0
80,1436168797890,0.0
81,1436168797911,0.0
82,1436168797934,0.0
83,1436168797950,0.0
84,1436168797971,0.0
85,1436168797994,0.0
86,1436168798013,0.0
87,1436168798031,0.0
88,1436168798050,0.0
89,1436168798070,0.0
90,1436168798090,0.0
91,1436168798111,0.0
92,1436168798138,0.0
93,1436168798150,0.0
94,1436168798170,0.0
95,1436168798192,0.0
96,1436168798211,0.0
97,1436168798231,0.0
98,1436168798251,0.0
99,1436168798274,0.0
100,1436168798292,0.0
101,1436168798315,0.0
102,1436168798335,0.0
103,1436168798350,0.0
104,1436168798375,0.0
105,1436168798395,0.0
106,1436168798435,0.0
107,1436168798436,0.0
108,1436168798456,0.0
109,1436168798472,0.0
110,1436168798495,0.0
111,1436168798516,0.0
112,1436168798536,0.0
113,1436168798556,0.0
114,1436168798574,0.0
115,1436168798594,0.0
116,1436168798615,0.0
117,1436168798633,0.0
118,1436168798657,0.0
119,1436168798676,0.0
120,1436168798697,0.0
121,1436168798714,0.0
122,1436168798735,0.0
123,1436168798768,0.0
124,1436168798783,0.0
125,1436168798794,0.0
126,1436168798813,0.0
127,1436168798831,0.0
128,1436168798851,0.0
129,1436168798874,0.0
130,1436168798895,0.0
131,1436168798913,0.0
132,1436168798935,0.0
133,1436168798955,0.0
134,1436168798975,0.0
135,1436168798996,0.0
136,1436168799012,0.0
137,1436168799032,0.0
138,1436168799057,0.0
139,1436168799075,0.0
140,1436168799096,0.0
141,1436168799114,0.0
142,1436168799134,0.0
143,1436168799153,0.0
144,1436168799176,0.0
145,1436168799192,0.0
146,1436168799214,0.0
147,1436168799233,0.0
148,1436168799261,0.0
149,1436168799279,0.0
150,1436168799298,0.0
151,1436168799321,0.0
152,1436168799335,0.0
153,1436168799353,0.0
154,1436168799372,0.0
155,1436168799395,0.0
156,1436168799482,0.0
157,1436168799483,0.0
158,1436168799484,0.0
159,1436168799485,0.0
160,1436168799496,0.0
161,1436168799538,0.0
162,1436168799539,0.0
163,1436168799553,0.0
164,1436168799573,0.0
165,1436168799593,0.0
166,1436168799615,0.0
167,1436168799639,0.0
168,1436168799653,0.0
169,1436168799673,0.0
170,1436168799696,0.0
171,1436168799716,0.0
172,1436168799733,0.0
173,1436168799756,0.0
174,1436168799776,0.0
175,1436168799796,0.0
176,1436168799816,0.0
177,1436168799834,0.0
178,1436168799858,0.0
179,1436168799873,0.0
180,1436168799914,0.0
181,1436168799915,0.0
182,1436168799935,0.0
183,1436168799953,0.0
184,1436168799976,0.0
185,1436168799996,0.0
186,1436168800016,0.0
187,1436168800037,0.0
188,1436168800056,0.0
189,1436168800077,0.0
190,1436168800097,0.0
191,1436168800116,0.0
192,1436168800136,0.0
193,1436168800206,0.0
194,1436168800207,0.0
195,1436168800208,0.0
196,1436168800215,0.0
197,1436168800246,0.0
198,1436168800257,0.0
199,1436168800273,0.0
200,1436168800296,0.0
201,1436168800317,0.0
202,1436168800354,0.0
203,1436168800359,0.0
204,1436168800375,1.0
205,1436168800398,1.0
206,1436168800417,0.0
207,1436168800437,0.0
208,1436168800455,0.0
209,1436168800477,0.0
210,1436168800497,0.0
211,1436168800517,0.0
