id,attr_time,attr_lat,attr_lng
1,1436799269000,49.45033626,8.8975431
2,1436799273000,49.45042528,8.89753016
3,1436799290000,49.45094698,8.8970806
4,1436799296000,49.45092925,8.89780953
5,1436799311000,49.45127614,8.89784027
6,1436799317000,49.45143421,8.89785731
7,1436799338000,49.45231277,8.89800816
8,1436799358000,49.45311205,8.89825363
9,1436799363000,49.45317765,8.89822431
10,1436799382000,49.45358668,8.8979511
11,1436799389000,49.45373175,8.89784399
12,1436799402000,49.45388361,8.89766852
13,1436799420000,49.45356934,8.8975652
14,1436799439000,49.45280324,8.89744298
15,1436799447000,49.45259391,8.89750857
16,1436799475000,49.45171067,8.89763547
17,1436799492000,49.45141356,8.89802857
18,1436799516000,49.45119147,8.89792014
19,1436799528000,49.45076847,8.89800013
20,1436799533000,49.4507232,8.89812527
21,1436799552000,49.45063799,8.89796568
22,1436799569000,49.45096899,8.8978065
23,1436799573000,49.45104485,8.89776468
24,1436799592000,49.45176541,8.89777185
25,1436799610000,49.45279426,8.89829062
26,1436799627000,49.45317355,8.8982312
27,1436799635000,49.45322358,8.89805384
28,1436799645000,49.45344365,8.89796744
29,1436799658000,49.45359914,8.89790331
30,1436799666000,49.4536651,8.89781877
31,1436799678000,49.4539323,8.89786572
32,1436799690000,49.453991,8.8979629
33,1436799696000,49.45385838,8.89801479
34,1436799721000,49.45273183,8.89760012
35,1436799748000,49.45192956,8.89792189
36,1436799763000,49.45163954,8.89800389
37,1436799801000,49.45082002,8.89783452
38,1436799811000,49.45059379,8.89800516
39,1436799823000,49.45069347,8.89827179
40,1436799833000,49.45090589,8.8980238
41,1436799849000,49.45123472,8.89778614
42,1436799855000,49.45136347,8.89777513
43,1436799880000,49.45159874,8.89740812
44,1436799902000,49.45187923,8.89756365
