id,attr_time,attr_lat,attr_lng
1,1436893599000,49.44996336,8.89787082
2,1436893611000,49.44996478,8.89786998
3,1436893620000,49.44996674,8.89786871
4,1436893631000,49.44996808,8.89786801
5,1436893640000,49.44996846,8.89786788
6,1436893653000,49.44996887,8.89786771
7,1436893660000,49.45001055,8.89788026
8,1436893684000,49.45114501,8.89746408
9,1436893697000,49.45136878,8.89744432
10,1436893704000,49.45154121,8.89744694
11,1436893715000,49.45181557,8.89728101
12,1436893724000,49.45199324,8.89729453
13,1436893747000,49.45242327,8.89715443
14,1436893761000,49.45266269,8.89718955
15,1436893772000,49.4527944,8.89723376
16,1436893787000,49.45300083,8.89713525
17,1436893793000,49.45307421,8.89709157
18,1436893805000,49.45344528,8.89781338
19,1436893815000,49.45352866,8.89795995
20,1436893825000,49.45347367,8.89762017
21,1436893838000,49.45327184,8.89755936
22,1436893849000,49.4530993,8.89766996
23,1436893861000,49.45303861,8.89766632
24,1436893873000,49.4529826,8.89764373
25,1436893880000,49.45288207,8.89757504
26,1436893894000,49.45292262,8.89690006
27,1436893905000,49.45289407,8.89685972
28,1436893917000,49.45281793,8.8969234
29,1436893927000,49.45249367,8.89717348
30,1436893942000,49.45178166,8.89775789
31,1436893965000,49.45129264,8.89865899
32,1436893977000,49.45108868,8.89900394
33,1436893982000,49.45085037,8.89853726
34,1436893995000,49.45058957,8.89805569
35,1436894004000,49.45048144,8.89813352
36,1436894014000,49.45032998,8.89786988
37,1436894027000,49.45024347,8.89792685
38,1436894035000,49.45029089,8.89784934
39,1436894044000,49.45039675,8.89784125
40,1436894055000,49.45048415,8.89787878
41,1436894076000,49.45113108,8.89735917
42,1436894096000,49.451399,8.89746488
43,1436894117000,49.45151243,8.89772687
44,1436894129000,49.45156154,8.89804805
45,1436894139000,49.45172137,8.89796815
46,1436894154000,49.45203097,8.89790241
47,1436894158000,49.45207501,8.89791594
48,1436894174000,49.45220738,8.89794563
49,1436894179000,49.45240947,8.89754915
50,1436894192000,49.45256628,8.89752712
51,1436894204000,49.45276064,8.8975434
52,1436894215000,49.45297233,8.89759316
