id,attr_time,attr_lat,attr_lng
1,1436980336000,49.45058284,8.89797916
2,1436980348000,49.4505797,8.89796231
3,1436980357000,49.45057462,8.89795374
4,1436980367000,49.45056826,8.89794389
5,1436980378000,49.45056832,8.89792002
6,1436980388000,49.4505446,8.89789671
7,1436980398000,49.45048389,8.89792062
8,1436980408000,49.45044916,8.89781983
9,1436980419000,49.45041954,8.89771237
10,1436980439000,49.45038703,8.89762107
11,1436980449000,49.45045703,8.8976191
12,1436980469000,49.4504643,8.89770634
13,1436980481000,49.45045133,8.89769961
14,1436980490000,49.45045794,8.89771458
15,1436980501000,49.45044442,8.89770164
16,1436980512000,49.45043433,8.89769326
17,1436980522000,49.45044423,8.89771941
18,1436980532000,49.45044258,8.89771817
19,1436980541000,49.45043278,8.89770502
20,1436980552000,49.45042487,8.89769266
21,1436980563000,49.45042202,8.89768351
22,1436980573000,49.45042322,8.89767862
23,1436980583000,49.4504171,8.89767443
24,1436980593000,49.45041199,8.89766867
25,1436980604000,49.45041072,8.89766709
26,1436980613000,49.45041019,8.8976674
27,1436980624000,49.45040814,8.89766421
28,1436980634000,49.45040148,8.89764396
29,1436980644000,49.45039737,8.89763425
30,1436980655000,49.45039265,8.89763021
31,1436980664000,49.45038862,8.89763086
32,1436980674000,49.45038505,8.89762597
33,1436980684000,49.45038286,8.89762097
34,1436980695000,49.45038121,8.89761589
35,1436980706000,49.45038346,8.89761648
36,1436980715000,49.45038782,8.89762458
37,1436980726000,49.45039124,8.8976238
38,1436980737000,49.45038872,8.89762005
39,1436980746000,49.45038966,8.89761924
40,1436980756000,49.45038899,8.89761903
41,1436980767000,49.45038842,8.89761956
42,1436980778000,49.45038902,8.89761878
43,1436980788000,49.45039291,8.89761707
44,1436980797000,49.45039294,8.89761583
45,1436980808000,49.45039157,8.89761529
46,1436980819000,49.45039267,8.89761313
47,1436980827000,49.45039306,8.89761255
48,1436980838000,49.45039427,8.89761253
49,1436980848000,49.4503948,8.89761195
50,1436980869000,49.45039347,8.89761081
51,1436980879000,49.45039233,8.89761092
52,1436980890000,49.45039137,8.89760993
53,1436980901000,49.45039079,8.89760817
54,1436980910000,49.45039162,8.89760664
55,1436980921000,49.45039196,8.89760475
56,1436980931000,49.45039222,8.89760415
57,1436980941000,49.45039155,8.89760321
58,1436980951000,49.45039191,8.89760245
59,1436980962000,49.45039365,8.8976027
60,1436980972000,49.4503948,8.89760253
