id,attr_time,attr_light
1,1436291534837,183.0
2,1436291534838,183.0
3,1436291534839,183.0
4,1436291534840,183.0
5,1436291534858,183.0
6,1436291534882,183.0
7,1436291534896,183.0
8,1436291534916,183.0
9,1436291534941,183.0
10,1436291534957,183.0
11,1436291534978,183.0
12,1436291535013,183.0
13,1436291535019,183.0
14,1436291535042,183.0
15,1436291535058,183.0
16,1436291535077,183.0
17,1436291535098,183.0
18,1436291535118,183.0
19,1436291535140,183.0
20,1436291535159,183.0
21,1436291535180,183.0
22,1436291535197,183.0
23,1436291535217,183.0
24,1436291535239,183.0
25,1436291535260,183.0
26,1436291535282,183.0
27,1436291536859,183.0
28,1436291536860,183.0
29,1436291536861,183.0
30,1436291536862,183.0
31,1436291536863,183.0
32,1436291536864,183.0
33,1436291536865,184.0
34,1436291536866,184.0
35,1436291536867,184.0
36,1436291536868,184.0
37,1436291536869,184.0
38,1436291536870,184.0
39,1436291536871,184.0
40,1436291536872,184.0
41,1436291536873,184.0
42,1436291536874,184.0
43,1436291536875,184.0
44,1436291536876,184.0
45,1436291536877,184.0
46,1436291536878,184.0
47,1436291536879,184.0
48,1436291536880,184.0
49,1436291536881,184.0
50,1436291536882,184.0
51,1436291536883,184.0
52,1436291536884,184.0
53,1436291536885,184.0
54,1436291536886,184.0
55,1436291536887,184.0
56,1436291536888,184.0
57,1436291536889,184.0
58,1436291536890,184.0
59,1436291536891,184.0
60,1436291536892,184.0
61,1436291536893,184.0
62,1436291536894,184.0
63,1436291536895,184.0
64,1436291536896,184.0
65,1436291536897,184.0
66,1436291536898,184.0
67,1436291536899,184.0
68,1436291536900,184.0
69,1436291536901,184.0
70,1436291536902,184.0
71,1436291536903,184.0
72,1436291536904,184.0
73,1436291536905,183.0
74,1436291536906,183.0
75,1436291536907,183.0
76,1436291536908,183.0
77,1436291536909,184.0
78,1436291536910,184.0
79,1436291536911,185.0
80,1436291536912,185.0
81,1436291536913,185.0
82,1436291536914,185.0
83,1436291536915,185.0
84,1436291536916,185.0
85,1436291536917,185.0
86,1436291536918,185.0
87,1436291536919,185.0
88,1436291536920,185.0
89,1436291536921,185.0
90,1436291536922,185.0
91,1436291536923,185.0
92,1436291536924,185.0
93,1436291536925,185.0
94,1436291536926,185.0
95,1436291536927,185.0
96,1436291536928,186.0
97,1436291536929,186.0
98,1436291536930,186.0
99,1436291536931,186.0
100,1436291536932,185.0
101,1436291536933,185.0
102,1436291536934,185.0
103,1436291536935,185.0
104,1436291536936,185.0
105,1436291536937,185.0
106,1436291536938,185.0
107,1436291536939,185.0
108,1436291536940,185.0
109,1436291536941,185.0
110,1436291536957,185.0
111,1436291536977,185.0
112,1436291536997,185.0
113,1436291537017,185.0
114,1436291537037,185.0
115,1436291537057,185.0
116,1436291537077,185.0
117,1436291537097,185.0
118,1436291537119,185.0
119,1436291537140,185.0
120,1436291537158,185.0
121,1436291537181,185.0
122,1436291537201,185.0
123,1436291537222,185.0
124,1436291537241,185.0
125,1436291537259,185.0
126,1436291537280,185.0
127,1436291537299,185.0
128,1436291537318,185.0
129,1436291537344,185.0
130,1436291537364,185.0
131,1436291537384,185.0
132,1436291537401,185.0
133,1436291537422,185.0
134,1436291537507,185.0
135,1436291537508,185.0
136,1436291537509,185.0
137,1436291537510,185.0
138,1436291537526,185.0
139,1436291537541,185.0
140,1436291537562,185.0
141,1436291537581,185.0
142,1436291537606,185.0
143,1436291537619,185.0
144,1436291537640,186.0
145,1436291537665,186.0
146,1436291537679,186.0
147,1436291537701,186.0
148,1436291537722,186.0
149,1436291537741,186.0
150,1436291537761,186.0
151,1436291537781,186.0
152,1436291537801,186.0
153,1436291537822,186.0
154,1436291537840,186.0
155,1436291537861,185.0
156,1436291537882,185.0
157,1436291537902,185.0
158,1436291537922,185.0
159,1436291537939,185.0
160,1436291537961,185.0
161,1436291537981,185.0
162,1436291538004,185.0
163,1436291538025,185.0
164,1436291538045,185.0
