id,attr_time,attr_light
1,1438190587013,0.0
2,1438190587025,0.0
3,1438190587048,0.0
4,1438190587065,0.0
5,1438190587085,0.0
6,1438190587106,0.0
7,1438190587126,0.0
8,1438190587146,0.0
9,1438190587166,0.0
10,1438190587190,0.0
11,1438190587255,0.0
12,1438190587256,0.0
13,1438190587257,0.0
14,1438190587263,0.0
15,1438190587291,0.0
16,1438190587335,0.0
17,1438190587336,0.0
18,1438190587343,0.0
19,1438190587365,0.0
20,1438190587383,0.0
21,1438190587404,0.0
22,1438190587425,0.0
23,1438190587442,0.0
24,1438190587465,0.0
25,1438190587486,0.0
26,1438190587505,0.0
27,1438190587525,0.0
28,1438190587546,0.0
29,1438190587565,0.0
30,1438190587586,0.0
31,1438190587605,0.0
32,1438190587624,0.0
33,1438190587643,0.0
34,1438190587663,0.0
35,1438190587686,0.0
36,1438190587705,0.0
37,1438190587725,0.0
38,1438190587746,0.0
39,1438190587766,0.0
40,1438190587786,0.0
41,1438190587806,0.0
42,1438190587827,0.0
43,1438190587846,0.0
44,1438190587864,0.0
45,1438190587886,0.0
46,1438190587903,0.0
47,1438190587990,0.0
48,1438190587991,0.0
49,1438190587992,0.0
50,1438190587993,0.0
51,1438190588009,0.0
52,1438190588023,0.0
53,1438190588045,0.0
54,1438190588066,0.0
55,1438190588083,0.0
56,1438190588104,0.0
57,1438190588124,0.0
58,1438190588145,0.0
59,1438190588165,0.0
60,1438190588186,0.0
61,1438190588206,0.0
62,1438190588228,0.0
63,1438190588246,1.0
64,1438190588266,1.0
65,1438190588286,1.0
66,1438190588306,1.0
67,1438190588326,1.0
68,1438190588346,1.0
69,1438190588366,1.0
70,1438190588387,1.0
71,1438190588406,1.0
72,1438190588426,1.0
73,1438190588445,1.0
74,1438190588466,1.0
75,1438190588486,1.0
76,1438190588507,1.0
77,1438190588528,1.0
78,1438190588548,1.0
79,1438190588566,1.0
80,1438190588586,1.0
81,1438190588605,1.0
82,1438190588626,1.0
83,1438190588646,1.0
84,1438190588732,1.0
85,1438190588733,1.0
86,1438190588734,1.0
87,1438190588735,1.0
88,1438190588748,1.0
89,1438190588766,1.0
90,1438190588785,1.0
91,1438190588804,1.0
92,1438190588824,1.0
93,1438190588845,1.0
94,1438190588869,0.0
95,1438190588889,0.0
96,1438190588906,0.0
97,1438190588924,0.0
98,1438190588951,0.0
99,1438190588966,0.0
100,1438190588985,0.0
101,1438190589006,0.0
102,1438190589025,0.0
103,1438190589044,0.0
104,1438190589067,0.0
105,1438190589087,0.0
106,1438190589108,0.0
107,1438190589124,0.0
108,1438190589147,0.0
109,1438190589194,0.0
110,1438190589195,0.0
111,1438190589207,0.0
112,1438190589227,0.0
113,1438190589247,0.0
114,1438190589267,0.0
115,1438190589287,0.0
116,1438190589306,1.0
117,1438190589327,1.0
118,1438190589358,1.0
119,1438190589465,1.0
120,1438190589466,1.0
121,1438190589467,1.0
122,1438190589468,1.0
123,1438190589469,1.0
124,1438190589470,1.0
125,1438190589485,1.0
126,1438190589508,1.0
127,1438190589534,1.0
128,1438190589547,1.0
129,1438190589564,1.0
130,1438190589585,1.0
131,1438190589605,0.0
132,1438190589625,0.0
133,1438190589645,0.0
134,1438190589665,1.0
135,1438190589692,1.0
136,1438190589706,1.0
