id,attr_time,attr_lat,attr_lng
1,1438260235000,49.48778404,8.45800662
2,1438260241000,49.48780809,8.45801996
3,1438260252000,49.48781072,8.45803261
4,1438260261000,49.48781123,8.45803648
5,1438260271000,49.48781171,8.45803781
6,1438260282000,49.48781502,8.45804417
7,1438260292000,49.4878187,8.45804944
8,1438260302000,49.48781793,8.45804928
9,1438260313000,49.48781662,8.45804783
10,1438260322000,49.48781473,8.45804655
11,1438260332000,49.48781578,8.4580473
12,1438260344000,49.4878145,8.45804666
13,1438260353000,49.48781478,8.45804683
14,1438260364000,49.48782279,8.45805264
15,1438260373000,49.48782709,8.45805505
16,1438260384000,49.48782112,8.45805305
17,1438260394000,49.4878152,8.45805174
18,1438260404000,49.4878096,8.45805013
19,1438260414000,49.48780489,8.45804929
20,1438260425000,49.48780209,8.45804589
21,1438260435000,49.48780195,8.45804555
22,1438260439664,49.4881016,8.4583847
23,1438260453000,49.48780153,8.45804552
24,1438260459744,49.4881342,8.4584205
25,1438260478000,49.48780144,8.45804607
26,1438260487000,49.48779947,8.45804607
27,1438260499000,49.48778954,8.45804488
28,1438260508000,49.48778316,8.45804419
29,1438260519000,49.48777509,8.45804337
30,1438260529000,49.48778227,8.45804372
31,1438260539000,49.48778141,8.45804341
32,1438260549000,49.48778468,8.45804402
33,1438260558000,49.48779111,8.45804476
34,1438260569000,49.48780144,8.45804393
35,1438260580000,49.48780775,8.45804459
36,1438260590000,49.48781618,8.45804517
37,1438260600000,49.48782642,8.45804587
38,1438260611000,49.48783511,8.4580463
39,1438260621000,49.48781859,8.45804483
40,1438260631000,49.4878078,8.45804452
41,1438260642000,49.48779444,8.45804435
42,1438260651000,49.48778406,8.458044
43,1438260661000,49.48778819,8.45804414
44,1438260673000,49.48778854,8.45804416
45,1438260681957,49.4881292,8.4584204
46,1438260702659,49.488099,8.4582571
