id,attr_time,attr_lat,attr_lng
1,1436285442000,49.48026153,8.46960538
2,1436285453000,49.48030721,8.46951212
3,1436285462000,49.48030678,8.46952455
4,1436285472000,49.48031906,8.46951744
5,1436285482000,49.48032637,8.46950886
6,1436285493000,49.48033008,8.46949741
7,1436285503000,49.48033982,8.46948131
8,1436285513000,49.48033868,8.46948452
9,1436285523000,49.48035443,8.46948616
10,1436285535000,49.48035999,8.46949184
11,1436285544000,49.48037129,8.46948356
12,1436285555000,49.48038577,8.46946106
13,1436285565000,49.48039452,8.46944994
14,1436285574000,49.48039616,8.46943034
15,1436285586000,49.48039408,8.46943605
16,1436285596000,49.48039452,8.46943051
17,1436285606000,49.48039973,8.46941442
18,1436285615000,49.48040342,8.46940394
19,1436285626000,49.4804041,8.46940354
20,1436285635000,49.48040405,8.46940394
21,1436285646000,49.48040968,8.46939887
22,1436285656000,49.48041067,8.4694015
23,1436285666000,49.48041132,8.46940706
24,1436285677000,49.48041126,8.46940348
25,1436285687000,49.48041162,8.46939741
26,1436285697000,49.48041424,8.469389
27,1436285709000,49.48041422,8.46938527
28,1436285719000,49.48041365,8.46938235
29,1436285729000,49.48041385,8.46937775
30,1436285740000,49.4804143,8.46936713
31,1436285751000,49.48041589,8.46936442
32,1436285760000,49.48041556,8.469361
33,1436285769000,49.48041818,8.46935192
34,1436285780000,49.48041891,8.46935025
35,1436285790000,49.48041807,8.469348
36,1436285801000,49.48041884,8.46934608
37,1436285811000,49.48041952,8.46934852
38,1436285821000,49.48042141,8.46934854
39,1436285831000,49.48042495,8.46934295
40,1436285842000,49.48042622,8.46933988
41,1436285862000,49.4804283,8.46934166
42,1436285871000,49.48042967,8.46933782
43,1436285881000,49.48042925,8.46933958
44,1436285893000,49.48043279,8.46933902
45,1436285903000,49.48043236,8.46934579
46,1436285913000,49.48043648,8.46934129
47,1436285921725,49.4803939,8.4699679
48,1436285924000,49.48044039,8.46934002
49,1436285934000,49.48044175,8.46934594
50,1436285953000,49.48044618,8.46934278
51,1436285961833,49.4804583,8.4693469
52,1436285965000,49.4804491,8.46934176
53,1436285975000,49.48044745,8.46934349
54,1436285984000,49.48044868,8.46934636
55,1436285995000,49.48045037,8.46934675
56,1436286006000,49.48045572,8.46933491
57,1436286015000,49.48045757,8.46933741
58,1436286026000,49.48045634,8.4693402
59,1436286036000,49.48046102,8.46933579
