id,attr_time,attr_lat,attr_lng
1,1437236135002,49.447345,8.8963066
2,1437236155307,49.4473454,8.8963067
3,1437236175435,49.4473454,8.8963067
4,1437236195574,49.4473454,8.8963067
5,1437236215635,49.4473452,8.896307
6,1437236236120,49.4473454,8.8963067
7,1437236256259,49.4473454,8.8963067
8,1437236276418,49.4473454,8.8963067
9,1437236291000,49.44711319,8.89651239
10,1437236297071,49.4473452,8.896307
11,1437236316966,49.4473452,8.896307
12,1437236337022,49.4473454,8.8963066
13,1437236357491,49.4473454,8.8963067
14,1437236377415,49.4473452,8.896307
15,1437236397653,49.4473454,8.8963067
16,1437236418337,49.4473454,8.8963065
17,1437236438376,49.4473454,8.8963067
18,1437236458918,49.4473452,8.8963068
19,1437236478992,49.4473454,8.8963101
20,1437236499098,49.4473453,8.8963098
21,1437236519182,49.4473454,8.8963065
22,1437236539624,49.4473467,8.8963082
23,1437236560033,49.4473452,8.8963067
24,1437236580124,49.4473454,8.8963067
25,1437236600142,49.4473452,8.8963067
26,1437236620172,49.4473454,8.8963066
27,1437236640496,49.4473467,8.8963082
28,1437236661254,49.4473452,8.8963068
29,1437236681330,49.4473456,8.8963085
30,1437236701479,49.4473452,8.8963067
31,1437236721888,49.4473451,8.8963067
32,1437236742012,49.4473451,8.8963067
33,1437236762297,49.4473454,8.8963063
34,1437236782738,49.4473451,8.8963064
35,1437236787000,49.44729473,8.89647419
