id,attr_time,attr_lat,attr_lng
1,1436892357000,49.44981075,8.89772138
2,1436892369000,49.44999531,8.89788833
3,1436892387000,49.45015102,8.89801089
4,1436892398000,49.45016622,8.89802777
5,1436892409000,49.45018103,8.89837596
6,1436892429000,49.45017781,8.89853058
7,1436892443000,49.45017899,8.89872364
8,1436892451000,49.45018603,8.89877311
9,1436892463000,49.45020598,8.89878155
10,1436892472000,49.45021531,8.89878684
11,1436892486000,49.45025783,8.89875883
12,1436892492000,49.45027906,8.89884447
13,1436892502000,49.4501119,8.89948512
14,1436892516000,49.45044467,8.89962745
15,1436892523000,49.45051125,8.89964885
16,1436892534000,49.45102846,8.89972153
17,1436892543000,49.45123403,8.89976061
18,1436892559000,49.45157819,8.89990488
19,1436892564000,49.45166416,8.90000488
20,1436892575000,49.45164137,8.90014432
21,1436892586000,49.45170203,8.90006808
22,1436892595000,49.45181285,8.90012631
23,1436892605000,49.45192322,8.90020455
24,1436892618000,49.45213806,8.90033273
25,1436892627000,49.45217628,8.90049863
26,1436892635000,49.45220104,8.90070426
27,1436892646000,49.45223208,8.9007992
28,1436892658000,49.45222417,8.90095078
29,1436892667000,49.45222271,8.90109319
30,1436892678000,49.45238685,8.90092293
31,1436892688000,49.45245376,8.90071539
32,1436892698000,49.45236306,8.90076883
33,1436892707000,49.45228987,8.90072578
34,1436892718000,49.45227267,8.90048519
35,1436892728000,49.45218874,8.9003848
36,1436892739000,49.4520561,8.90038389
37,1436892749000,49.4520573,8.89986132
38,1436892768000,49.45206391,8.89964565
39,1436892780000,49.45199549,8.89951485
40,1436892792000,49.45150622,8.89964283
41,1436892805000,49.45156819,8.89937248
42,1436892820000,49.45130914,8.89942316
43,1436892840000,49.4510152,8.8994804
44,1436892860000,49.45097637,8.89918998
45,1436892873000,49.45056212,8.89908576
46,1436892882000,49.45050667,8.89907123
47,1436892893000,49.45029349,8.89897456
48,1436892903000,49.45045268,8.898543
49,1436892913000,49.45048285,8.89823086
50,1436892926000,49.45031257,8.89839877
51,1436892933000,49.45030425,8.89829456
52,1436892945000,49.45002016,8.89858249
53,1436892953000,49.45005863,8.89859997
54,1436892975000,49.44994264,8.8982559
55,1436892988000,49.44992194,8.89805428
56,1436893000000,49.45019654,8.8976966
57,1436893011000,49.45017064,8.89751967
