id,attr_time,attr_lat,attr_lng
1,1437230992000,49.45017535,8.89783269
2,1437230999000,49.45017607,8.89783261
3,1437231013000,49.4507155,8.89757709
4,1437231022000,49.45075984,8.89745994
5,1437231034000,49.4509396,8.89762056
6,1437231041000,49.45110063,8.89764615
7,1437231053000,49.4515269,8.89790748
8,1437231063000,49.45162705,8.89782256
9,1437231073000,49.45181959,8.8977829
10,1437231083000,49.45202247,8.89777119
11,1437231094000,49.45220599,8.89764975
12,1437231103000,49.45226992,8.89756155
13,1437231115000,49.45266238,8.89765767
14,1437231125000,49.45278762,8.89766484
15,1437231136000,49.45287954,8.89771884
16,1437231148000,49.45301746,8.89782831
17,1437231159000,49.4535167,8.89771542
18,1437231171000,49.45373343,8.89765448
19,1437231183000,49.45371787,8.89756074
20,1437231195000,49.45324817,8.89777788
21,1437231203000,49.45300176,8.89770736
22,1437231216000,49.45248031,8.89767865
23,1437231227000,49.45238167,8.89754715
24,1437231238000,49.45235181,8.89776128
25,1437231249000,49.45228836,8.8977517
26,1437231261000,49.45193306,8.8975308
27,1437231272000,49.45173853,8.89761606
28,1437231283000,49.45161093,8.89758991
29,1437231294000,49.4515058,8.89780086
30,1437231305000,49.451375,8.89777626
31,1437231315000,49.45116725,8.89761646
32,1437231328000,49.45066907,8.89759519
33,1437231337000,49.45049478,8.89748137
34,1437231348000,49.45045993,8.89775791
35,1437231357000,49.45035278,8.8978383
36,1437231368000,49.45019237,8.89790728
37,1437231378000,49.45015234,8.89785275
38,1437231388000,49.45032102,8.89778677
39,1437231400000,49.45062161,8.89741929
40,1437231409000,49.45077478,8.89738161
41,1437231420000,49.45097809,8.89756373
42,1437231429000,49.45106278,8.89758582
43,1437231441000,49.45140108,8.89722077
44,1437231451000,49.45172582,8.89776747
45,1437231461000,49.4520744,8.89754944
46,1437231471000,49.45220179,8.89760869
47,1437231481000,49.45215494,8.89761104
48,1437231493000,49.45254056,8.89738544
49,1437231503000,49.45269378,8.89725503
50,1437231514000,49.45296132,8.89752804
51,1437231526000,49.45313697,8.8978701
52,1437231535000,49.4531916,8.8976638
53,1437231546000,49.45324205,8.89768037
54,1437231558000,49.45328282,8.89769843
55,1437231570000,49.45329525,8.89774147
56,1437231580000,49.45330005,8.89774561
57,1437231591000,49.45330146,8.89778024
58,1437231601000,49.45332043,8.89777101
59,1437231611000,49.45336205,8.89774891
60,1437231621000,49.45337725,8.89775722
61,1437231632000,49.45336226,8.89776742
62,1437231643000,49.45336144,8.89776056
63,1437231654000,49.45308783,8.89784445
64,1437231664000,49.45286136,8.89771563
