id,attr_time,attr_lat,attr_lng
1,1436608603952,49.4473454,8.8963063
2,1436608624128,49.4473454,8.8963069
3,1436608644605,49.4473454,8.8963063
4,1436608664588,49.4473454,8.8963069
5,1436608685226,49.4473454,8.8963069
6,1436608705342,49.4473454,8.8963069
7,1436608725348,49.4473454,8.8963063
8,1436608745919,49.4473454,8.8963063
9,1436608766091,49.4473454,8.896307
10,1436608786139,49.4473445,8.8963088
11,1436608806676,49.4473466,8.8963074
12,1436608826925,49.4473454,8.8963069
13,1436608846820,49.4473454,8.8963069
14,1436608867342,49.4473454,8.8963063
15,1436608887522,49.4473466,8.8963074
16,1436608907572,49.4473454,8.8963069
17,1436608928524,49.4473466,8.8963074
18,1436608948397,49.4473452,8.896307
19,1436608968282,49.4473466,8.8963074
20,1436608988555,49.4473454,8.896307
21,1436609008446,49.4473454,8.896307
22,1436609028491,49.4473466,8.8963074
23,1436609048986,49.4473466,8.8963074
24,1436609069286,49.4473452,8.896307
25,1436609089141,49.4473452,8.8963067
26,1436609109420,49.4473466,8.8963074
27,1436609129312,49.4473333,8.8963092
28,1436609149395,49.4473466,8.8963074
29,1436609170179,49.4473454,8.8963063
30,1436609190242,49.4473445,8.8963088
31,1436609210356,49.4473466,8.8963074
32,1436609230914,49.4473452,8.896307
