id,attr_time,attr_lat,attr_lng
1,1436608609473,49.4473468,8.8963066
2,1436608629942,49.4473456,8.8963085
3,1436608650130,49.4473468,8.8963066
4,1436608670132,49.4473468,8.8963066
5,1436608690815,49.4473452,8.8963068
6,1436608710912,49.4473474,8.8963238
7,1436608731120,49.4473474,8.8963076
8,1436608751764,49.4473472,8.896303
9,1436608771339,49.4473471,8.8963178
10,1436608791517,49.4473487,8.8963148
11,1436608812242,49.4473476,8.8963155
12,1436608832310,49.4473472,8.8963079
13,1436608852351,49.4473471,8.8963178
14,1436608861000,49.44740597,8.89656726
15,1436608872823,49.4473469,8.8963182
16,1436608876000,49.44740598,8.89656725
17,1436608892829,49.4473469,8.8963182
18,1436608912913,49.4473469,8.8963182
19,1436608933472,49.4473476,8.8963144
20,1436608953511,49.4473474,8.8963052
21,1436608973600,49.4473467,8.8963215
22,1436608993840,49.447347,8.8963097
23,1436609013824,49.4473468,8.8963069
24,1436609023000,49.44740541,8.89656858
25,1436609033836,49.4473468,8.8963066
26,1436609054113,49.4473485,8.8963078
27,1436609074298,49.4473473,8.8963069
28,1436609094334,49.4473468,8.8963069
29,1436609114578,49.4473468,8.8963069
30,1436609134797,49.447347,8.8963162
31,1436609154827,49.4473486,8.8963064
32,1436609175224,49.4473468,8.8963029
33,1436609200000,49.44740528,8.89656898
34,1436609215331,49.4473467,8.8963037
35,1436609235802,49.4473478,8.8963124
