id,attr_time,attr_lat,attr_lng
1,1436608608000,49.44752362,8.89632778
2,1436608613000,49.44752362,8.89632779
3,1436608627000,49.44752379,8.89632813
4,1436608631567,49.4473393,8.8963106
5,1436608651697,49.4473226,8.8963205
6,1436608661000,49.44752397,8.89632881
7,1436608671810,49.4473372,8.8963108
8,1436608689000,49.44752594,8.89634032
9,1436608691995,49.4473372,8.8963052
10,1436608709000,49.44752588,8.89634012
11,1436608714000,49.44752588,8.89634012
12,1436608732148,49.4473382,8.8963185
13,1436608735000,49.44752443,8.89633054
14,1436608751000,49.44752268,8.89631999
15,1436608752528,49.4473276,8.8963195
16,1436608772604,49.4473375,8.8963107
17,1436608777000,49.44752287,8.89632047
18,1436608783000,49.44752287,8.89632045
19,1436608794000,49.4475253,8.8963328
20,1436608810000,49.4475253,8.8963362
21,1436608814000,49.44752528,8.89633616
22,1436608829000,49.44752784,8.89634275
23,1436608832878,49.447338,8.8963064
24,1436608852000,49.44752879,8.89634706
25,1436608858000,49.44752879,8.89634706
26,1436608878000,49.44752509,8.89634845
27,1436608902000,49.44752926,8.896348
28,1436608917000,49.44753143,8.89634484
29,1436608923000,49.44753488,8.89634605
30,1436608942000,49.44753731,8.89634427
31,1436608958000,49.44754533,8.89638437
32,1436608964000,49.44754346,8.89638376
33,1436608980000,49.44753959,8.89638244
34,1436608984000,49.44754012,8.89638261
35,1436608997000,49.44753809,8.89638308
36,1436609006000,49.44753808,8.89638313
37,1436609019000,49.44753018,8.8963825
38,1436609028000,49.44753123,8.89639183
39,1436609038000,49.44753128,8.89639195
40,1436609048000,49.44753031,8.89639166
41,1436609060000,49.4475311,8.89639988
42,1436609070000,49.44753655,8.89645252
43,1436609079000,49.44752666,8.89644907
44,1436609092000,49.44751853,8.89642978
45,1436609102000,49.44751686,8.89642954
46,1436609105000,49.44752018,8.89643724
47,1436609121000,49.4475205,8.896438
48,1436609132000,49.44751713,8.89643761
49,1436609140000,49.44751693,8.89643718
50,1436609153000,49.44751448,8.8964368
51,1436609171000,49.44751309,8.89643614
52,1436609179053,49.4473394,8.8963219
53,1436609190000,49.44751249,8.89643599
54,1436609195000,49.44751244,8.89643579
55,1436609210000,49.44750934,8.89643495
56,1436609216000,49.44750736,8.89642959
57,1436609219492,49.447334,8.8963171
