id,attr_time,attr_lat,attr_lng
1,1436166032000,49.45036831,8.89792686
2,1436166042000,49.45032914,8.89792107
3,1436166052000,49.45027102,8.89788988
4,1436166061000,49.45024531,8.89787857
5,1436166073000,49.45021833,8.89785515
6,1436166083000,49.45020689,8.89784131
7,1436166093000,49.45019176,8.89782048
8,1436166103000,49.45018293,8.89781889
9,1436166113000,49.45017995,8.89783206
10,1436166124000,49.45014321,8.89782034
11,1436166134000,49.45014271,8.89782115
12,1436166144000,49.45014837,8.89782093
13,1436166154000,49.45015311,8.89782558
14,1436166166000,49.45014641,8.89782327
15,1436166175000,49.45013707,8.89781429
16,1436166185000,49.4501339,8.8978069
17,1436166196000,49.45013809,8.8978102
18,1436166206000,49.45013579,8.8978127
19,1436166217000,49.45013284,8.89781379
20,1436166227000,49.45012931,8.89781658
21,1436166238000,49.45012356,8.89782051
22,1436166248000,49.45012012,8.89781886
23,1436166258000,49.45011597,8.89782073
24,1436166268000,49.45011327,8.89781964
25,1436166278000,49.45011491,8.89781712
26,1436166288000,49.45011493,8.89781607
27,1436166299000,49.45011531,8.89781998
28,1436166309000,49.45011379,8.89781637
29,1436166319000,49.45011537,8.89781868
30,1436166330000,49.45011763,8.89782137
31,1436166340000,49.4501185,8.89782188
32,1436166350000,49.45011848,8.89782137
33,1436166360000,49.45011948,8.89781627
34,1436166369000,49.45011833,8.89781613
35,1436166381000,49.45011752,8.89781728
36,1436166390000,49.45011746,8.89781754
37,1436166401000,49.45011806,8.89781582
38,1436166411000,49.45011798,8.89781442
39,1436166421000,49.4501191,8.89781396
40,1436166442000,49.4501198,8.89781818
41,1436166453000,49.45011727,8.89781843
42,1436166471000,49.45011337,8.89782013
43,1436166483000,49.45011122,8.89781829
44,1436166492000,49.45011097,8.89781766
45,1436166503000,49.45010865,8.89781724
46,1436166523000,49.45010752,8.89781061
47,1436166534000,49.45010723,8.89780652
48,1436166544000,49.45010728,8.89780792
49,1436166555000,49.45010712,8.89780926
50,1436166564000,49.45010716,8.89780902
51,1436166575000,49.45010724,8.89781101
52,1436166585000,49.45010651,8.89781112
53,1436166595000,49.4501048,8.89781186
54,1436166605000,49.45010475,8.89781169
55,1436166617000,49.45010484,8.89781207
56,1436166626000,49.45010537,8.89781079
57,1436166635000,49.45010545,8.89781215
