id,attr_time,attr_light
1,1436546581506,175.0
2,1436546581528,175.0
3,1436546581549,175.0
4,1436546581568,175.0
5,1436546581589,175.0
6,1436546581606,175.0
7,1436546581628,175.0
8,1436546581650,175.0
9,1436546581671,175.0
10,1436546581690,175.0
11,1436546581710,175.0
12,1436546581732,175.0
13,1436546581747,175.0
14,1436546581767,175.0
15,1436546581786,175.0
16,1436546581811,175.0
17,1436546581832,175.0
18,1436546581851,175.0
19,1436546581871,175.0
20,1436546581890,175.0
21,1436546582013,175.0
22,1436546582014,175.0
23,1436546582015,175.0
24,1436546582016,175.0
25,1436546582017,175.0
26,1436546582018,175.0
27,1436546582031,175.0
28,1436546582057,175.0
29,1436546582068,175.0
30,1436546582087,175.0
31,1436546582112,175.0
32,1436546582127,175.0
33,1436546582150,175.0
34,1436546582170,175.0
35,1436546582187,175.0
36,1436546582208,175.0
37,1436546582227,175.0
38,1436546582248,175.0
39,1436546582267,175.0
40,1436546582290,175.0
41,1436546582310,175.0
42,1436546582334,175.0
43,1436546582349,175.0
44,1436546582368,175.0
45,1436546582389,175.0
46,1436546582407,175.0
47,1436546582429,175.0
48,1436546582530,175.0
49,1436546582531,175.0
50,1436546582532,175.0
51,1436546582533,175.0
52,1436546582534,175.0
53,1436546582570,175.0
54,1436546582571,175.0
55,1436546582587,175.0
56,1436546582613,175.0
57,1436546582629,175.0
58,1436546582654,175.0
59,1436546582671,175.0
60,1436546582691,175.0
61,1436546582709,175.0
62,1436546582728,175.0
63,1436546582748,175.0
64,1436546582770,175.0
65,1436546582793,175.0
66,1436546582813,175.0
67,1436546582833,175.0
68,1436546582851,175.0
69,1436546582868,176.0
70,1436546582888,176.0
71,1436546582908,176.0
72,1436546582931,176.0
73,1436546582949,176.0
74,1436546583001,176.0
75,1436546583004,175.0
76,1436546583031,175.0
77,1436546583032,175.0
78,1436546583073,175.0
79,1436546583074,175.0
80,1436546583088,176.0
81,1436546583113,176.0
82,1436546583129,176.0
83,1436546583156,176.0
84,1436546583171,176.0
85,1436546583188,176.0
86,1436546583209,176.0
87,1436546583229,176.0
88,1436546583248,176.0
89,1436546583268,176.0
90,1436546583294,175.0
91,1436546583315,175.0
92,1436546583334,175.0
93,1436546583352,175.0
94,1436546583369,175.0
95,1436546583389,175.0
96,1436546583409,175.0
97,1436546583430,174.0
98,1436546583454,174.0
99,1436546583497,174.0
100,1436546583498,174.0
101,1436546583517,174.0
102,1436546583543,174.0
103,1436546583548,175.0
104,1436546583568,175.0
105,1436546583594,175.0
106,1436546583609,175.0
107,1436546583633,175.0
108,1436546583653,175.0
109,1436546583671,175.0
110,1436546583689,175.0
111,1436546583709,175.0
112,1436546583729,175.0
113,1436546583749,175.0
114,1436546583769,176.0
115,1436546583794,176.0
116,1436546583814,175.0
117,1436546583835,175.0
118,1436546583852,175.0
119,1436546583869,175.0
120,1436546583890,175.0
121,1436546583909,175.0
122,1436546583933,175.0
123,1436546583951,175.0
124,1436546584018,175.0
125,1436546584019,175.0
126,1436546584020,175.0
127,1436546584049,175.0
128,1436546584050,175.0
129,1436546584070,175.0
130,1436546584089,175.0
131,1436546584112,175.0
132,1436546584133,175.0
133,1436546584156,175.0
134,1436546584172,175.0
135,1436546584191,175.0
136,1436546584209,175.0
137,1436546584230,175.0
138,1436546584249,175.0
139,1436546584270,175.0
140,1436546584295,175.0
141,1436546584315,175.0
142,1436546584335,175.0
143,1436546584353,175.0
144,1436546584369,175.0
145,1436546584389,175.0
146,1436546584411,175.0
147,1436546584432,175.0
148,1436546584454,175.0
149,1436546584496,175.0
150,1436546584497,175.0
151,1436546584512,175.0
152,1436546584532,175.0
153,1436546584549,175.0
154,1436546584572,175.0
155,1436546584589,175.0
156,1436546584613,175.0
157,1436546584631,175.0
158,1436546584657,175.0
159,1436546584673,175.0
160,1436546584691,175.0
161,1436546584710,175.0
162,1436546584730,175.0
163,1436546584751,175.0
164,1436546584769,175.0
165,1436546584797,175.0
166,1436546584810,175.0
167,1436546584836,175.0
168,1436546584853,176.0
169,1436546584871,176.0
170,1436546584890,176.0
171,1436546584910,176.0
172,1436546584933,176.0
173,1436546584950,176.0
