id,attr_time,attr_lat,attr_lng
1,1436379716000,49.44750817,8.89629249
2,1436379726000,49.44750336,8.89630226
3,1436379737000,49.4474999,8.89630323
4,1436379747000,49.44750097,8.89630206
5,1436379757000,49.4475035,8.89629954
6,1436379768000,49.44750368,8.89629954
7,1436379778000,49.44750313,8.89629812
8,1436379788000,49.4474999,8.89629886
9,1436379798000,49.44749855,8.89630213
10,1436379809000,49.44749869,8.8963016
11,1436379819000,49.4475049,8.89630414
12,1436379829000,49.44750501,8.8963041
13,1436379838000,49.44750629,8.89630454
14,1436379849000,49.44750548,8.89630145
15,1436379860000,49.44750253,8.89630271
16,1436379870000,49.44750071,8.89630123
17,1436379879000,49.44750066,8.89630114
18,1436379890000,49.44750038,8.89629963
19,1436379899000,49.4475001,8.8962997
20,1436379910000,49.44749957,8.89629976
21,1436379921000,49.44750091,8.89629933
22,1436379924173,49.4473468,8.8963164
23,1436379932000,49.4475012,8.89629771
24,1436379942000,49.4475009,8.89629774
25,1436379952000,49.44749939,8.89629844
26,1436379962000,49.44749605,8.89629856
27,1436379972000,49.44749885,8.89629954
28,1436379983000,49.44749979,8.8962999
29,1436379994000,49.44750438,8.8963018
30,1436380005000,49.44751178,8.89630495
31,1436380014000,49.44751594,8.89630679
32,1436380024000,49.44751871,8.89630803
33,1436380035000,49.44751894,8.89630817
34,1436380045000,49.44751896,8.89630818
35,1436380053000,49.44752416,8.89631095
36,1436380064000,49.44752599,8.89631269
37,1436380075000,49.44752518,8.89631236
38,1436380085000,49.44752261,8.89631106
39,1436380095000,49.44752314,8.89631134
40,1436380105000,49.44752734,8.89631574
41,1436380116000,49.44752772,8.89631536
42,1436380126000,49.44753065,8.89631532
43,1436380138000,49.44753576,8.89632157
44,1436380146000,49.44753797,8.8963267
45,1436380158000,49.44754378,8.89633878
46,1436380168000,49.44754617,8.89634374
47,1436380179000,49.44754725,8.89634591
48,1436380190000,49.44755099,8.89634935
49,1436380197000,49.44755343,8.89635158
50,1436380209000,49.44755457,8.8963528
51,1436380219000,49.44755466,8.89635287
52,1436380229000,49.44755612,8.89635614
53,1436380239000,49.44755635,8.89635703
54,1436380249000,49.44755641,8.89635711
55,1436380259000,49.44755712,8.89635731
56,1436380269000,49.44755472,8.89635276
57,1436380280000,49.44756051,8.89635413
58,1436380291000,49.44756038,8.8963541
59,1436380311000,49.44756089,8.89635345
60,1436380320000,49.44756094,8.89635087
61,1436380330366,49.4473473,8.8963212
62,1436380341000,49.44756176,8.89635501
63,1436380351000,49.44755764,8.89636063
64,1436380361000,49.44755796,8.89636036
65,1436380370362,49.4473485,8.8963229
66,1436380372000,49.44755737,8.89636018
