id,attr_time,attr_light
1,1436379712087,0.0
2,1436379712088,0.0
3,1436379712124,0.0
4,1436379712125,0.0
5,1436379712126,0.0
6,1436379712127,0.0
7,1436379712141,0.0
8,1436379712153,0.0
9,1436379712180,0.0
10,1436379712195,0.0
11,1436379712216,0.0
12,1436379712235,0.0
13,1436379712256,0.0
14,1436379712275,0.0
15,1436379712296,0.0
16,1436379712315,0.0
17,1436379712335,0.0
18,1436379712353,0.0
19,1436379712376,0.0
20,1436379712396,0.0
21,1436379712414,0.0
22,1436379712436,0.0
23,1436379712456,0.0
24,1436379712476,0.0
25,1436379712494,0.0
26,1436379712617,0.0
27,1436379712618,0.0
28,1436379712619,0.0
29,1436379712620,0.0
30,1436379712621,0.0
31,1436379712622,0.0
32,1436379712642,0.0
33,1436379712674,0.0
34,1436379712675,0.0
35,1436379712693,0.0
36,1436379712717,0.0
37,1436379712734,0.0
38,1436379712755,0.0
39,1436379712773,0.0
40,1436379712796,0.0
41,1436379712814,0.0
42,1436379712836,0.0
43,1436379712854,0.0
44,1436379712874,0.0
45,1436379712894,0.0
46,1436379712913,0.0
47,1436379712934,0.0
48,1436379712955,0.0
49,1436379712974,0.0
50,1436379712993,0.0
51,1436379713016,0.0
52,1436379713034,0.0
53,1436379713146,0.0
54,1436379713147,0.0
55,1436379713148,0.0
56,1436379713149,0.0
57,1436379713150,0.0
58,1436379713179,0.0
59,1436379713180,0.0
60,1436379713194,0.0
61,1436379713223,0.0
62,1436379713234,0.0
63,1436379713254,0.0
64,1436379713276,0.0
65,1436379713297,0.0
66,1436379713314,0.0
67,1436379713335,0.0
68,1436379713354,0.0
69,1436379713374,0.0
70,1436379713394,0.0
71,1436379713414,0.0
72,1436379713434,0.0
73,1436379713460,0.0
74,1436379713477,0.0
75,1436379713495,0.0
76,1436379713515,0.0
77,1436379713535,0.0
78,1436379713556,0.0
79,1436379713601,0.0
80,1436379713602,0.0
81,1436379713622,0.0
82,1436379713634,0.0
83,1436379713654,0.0
84,1436379713674,0.0
85,1436379713699,0.0
86,1436379713715,0.0
87,1436379713736,0.0
88,1436379713755,0.0
89,1436379713775,0.0
90,1436379713794,0.0
91,1436379713816,0.0
92,1436379713835,0.0
93,1436379713855,0.0
94,1436379713877,0.0
95,1436379713898,0.0
96,1436379713918,0.0
97,1436379713939,0.0
98,1436379713957,0.0
99,1436379713976,0.0
100,1436379713995,0.0
101,1436379714018,0.0
102,1436379714034,0.0
103,1436379714139,0.0
104,1436379714140,0.0
105,1436379714141,0.0
106,1436379714142,0.0
107,1436379714143,0.0
108,1436379714178,0.0
109,1436379714179,0.0
110,1436379714195,0.0
111,1436379714222,0.0
112,1436379714235,0.0
113,1436379714262,0.0
114,1436379714277,0.0
115,1436379714298,0.0
116,1436379714317,0.0
117,1436379714370,0.0
118,1436379714371,0.0
119,1436379714375,0.0
120,1436379714400,0.0
121,1436379714417,0.0
122,1436379714439,0.0
123,1436379714458,0.0
124,1436379714477,0.0
125,1436379714495,0.0
126,1436379714515,0.0
127,1436379714537,0.0
128,1436379714555,0.0
129,1436379714611,0.0
130,1436379714612,0.0
131,1436379714626,0.0
132,1436379714656,0.0
133,1436379714657,0.0
134,1436379714675,0.0
135,1436379714703,0.0
136,1436379714717,0.0
137,1436379714736,0.0
138,1436379714757,0.0
139,1436379714775,0.0
140,1436379714796,0.0
141,1436379714818,0.0
142,1436379714837,0.0
143,1436379714856,0.0
144,1436379714875,0.0
145,1436379714900,0.0
146,1436379714921,0.0
147,1436379714938,0.0
148,1436379714957,0.0
149,1436379714975,0.0
150,1436379714995,0.0
151,1436379715017,0.0
152,1436379715040,0.0
153,1436379715135,0.0
154,1436379715136,0.0
155,1436379715137,0.0
156,1436379715138,0.0
157,1436379715139,0.0
158,1436379715167,0.0
159,1436379715183,0.0
160,1436379715206,0.0
161,1436379715216,0.0
162,1436379715237,0.0
163,1436379715260,0.0
164,1436379715284,0.0
165,1436379715298,0.0
166,1436379715320,0.0
167,1436379715340,0.0
168,1436379715360,0.0
169,1436379715378,0.0
170,1436379715397,0.0
171,1436379715416,0.0
172,1436379715438,0.0
173,1436379715460,0.0
174,1436379715479,0.0
175,1436379715500,0.0
176,1436379715516,0.0
177,1436379715536,0.0
178,1436379715597,0.0
179,1436379715599,0.0
180,1436379715600,0.0
181,1436379715621,0.0
182,1436379715660,0.0
183,1436379715661,0.0
184,1436379715706,0.0
185,1436379715707,0.0
186,1436379715716,0.0
187,1436379715740,0.0
188,1436379715756,0.0
189,1436379715776,0.0
190,1436379715796,0.0
191,1436379715816,0.0
192,1436379715842,0.0
193,1436379715857,0.0
194,1436379715878,0.0
195,1436379715899,0.0
196,1436379715919,0.0
197,1436379715938,0.0
198,1436379715957,0.0
199,1436379715976,0.0
200,1436379715998,0.0
201,1436379716115,0.0
202,1436379716119,0.0
203,1436379716120,0.0
204,1436379716121,0.0
205,1436379716122,0.0
206,1436379716123,0.0
207,1436379716166,0.0
208,1436379716167,0.0
209,1436379716177,0.0
210,1436379716202,0.0
211,1436379716219,0.0
212,1436379716242,0.0
213,1436379716259,0.0
214,1436379716280,0.0
215,1436379716301,0.0
216,1436379716318,0.0
217,1436379716340,0.0
218,1436379716359,0.0
219,1436379716378,0.0
220,1436379716397,0.0
221,1436379716421,0.0
222,1436379716438,0.0
223,1436379716457,0.0
224,1436379716477,0.0
225,1436379716497,0.0
226,1436379716526,0.0
227,1436379716590,0.0
228,1436379716591,0.0
229,1436379716592,0.0
230,1436379716612,0.0
231,1436379716625,0.0
232,1436379716639,0.0
233,1436379716668,0.0
234,1436379716677,0.0
235,1436379716699,0.0
236,1436379716717,0.0
237,1436379716739,0.0
238,1436379716760,0.0
239,1436379716780,0.0
240,1436379716797,0.0
241,1436379716817,0.0
242,1436379716837,0.0
243,1436379716859,0.0
244,1436379716883,0.0
245,1436379716903,0.0
246,1436379716920,0.0
247,1436379716938,0.0
248,1436379716959,0.0
249,1436379716978,0.0
250,1436379716999,0.0
251,1436379717107,0.0
252,1436379717108,0.0
253,1436379717113,0.0
254,1436379717114,0.0
255,1436379717115,0.0
256,1436379717142,0.0
257,1436379717143,0.0
258,1436379717158,0.0
259,1436379717177,0.0
260,1436379717198,0.0
261,1436379717219,0.0
262,1436379717239,0.0
263,1436379717264,0.0
264,1436379717280,0.0
265,1436379717297,0.0
266,1436379717323,0.0
267,1436379717344,0.0
268,1436379717362,0.0
269,1436379717380,0.0
270,1436379717399,0.0
271,1436379717418,0.0
272,1436379717440,0.0
273,1436379717460,0.0
274,1436379717483,0.0
275,1436379717514,0.0
276,1436379717531,0.0
277,1436379717540,0.0
278,1436379717561,0.0
279,1436379717623,0.0
280,1436379717624,0.0
281,1436379717625,0.0
282,1436379717650,0.0
283,1436379717661,0.0
284,1436379717678,0.0
285,1436379717703,0.0
286,1436379717721,0.0
287,1436379717745,0.0
288,1436379717761,0.0
289,1436379717781,0.0
290,1436379717800,0.0
291,1436379717820,0.0
292,1436379717840,0.0
293,1436379717859,0.0
294,1436379717882,0.0
295,1436379717902,0.0
296,1436379717923,0.0
297,1436379717941,0.0
298,1436379717961,0.0
299,1436379717981,0.0
300,1436379718001,0.0
301,1436379718125,0.0
302,1436379718126,0.0
303,1436379718127,0.0
304,1436379718128,0.0
305,1436379718129,0.0
306,1436379718130,0.0
307,1436379718169,0.0
308,1436379718170,0.0
309,1436379718180,0.0
310,1436379718210,0.0
311,1436379718221,0.0
312,1436379718240,0.0
313,1436379718262,0.0
314,1436379718280,0.0
315,1436379718302,0.0
316,1436379718319,0.0
317,1436379718339,0.0
318,1436379718359,0.0
319,1436379718378,0.0
320,1436379718400,0.0
321,1436379718420,0.0
322,1436379718442,0.0
323,1436379718460,0.0
324,1436379718480,0.0
325,1436379718501,0.0
326,1436379718521,0.0
327,1436379718543,0.0
328,1436379718630,0.0
329,1436379718631,0.0
