id,attr_time,attr_lat,attr_lng
1,1435993162000,49.44937135,8.89798319
2,1435993172000,49.44928588,8.89795042
3,1435993184000,49.44963563,8.89824927
4,1435993194000,49.44976031,8.89835317
5,1435993212000,49.44999059,8.89797276
6,1435993232000,49.44989589,8.89829145
7,1435993245000,49.44977337,8.89854802
8,1435993254000,49.44996506,8.89883745
9,1435993266000,49.44988735,8.89902923
10,1435993276000,49.45002146,8.89918876
11,1435993286000,49.45008076,8.89926819
12,1435993297000,49.45025097,8.8991302
13,1435993306000,49.45035205,8.89891164
14,1435993318000,49.45029549,8.89926272
15,1435993326000,49.45042147,8.89930916
16,1435993338000,49.45062433,8.89952611
17,1435993349000,49.45077357,8.89956935
18,1435993358000,49.45082085,8.89960962
19,1435993367000,49.45087382,8.89956463
20,1435993380000,49.45104657,8.8997717
21,1435993386000,49.45111165,8.89971105
22,1435993399000,49.4511566,8.90018179
23,1435993408000,49.45126479,8.9003822
24,1435993419000,49.45137298,8.90048514
25,1435993429000,49.45141505,8.90084195
26,1435993440000,49.4514157,8.90087968
27,1435993450000,49.45164345,8.900503
28,1435993459000,49.451684,8.90062093
29,1435993470000,49.451649,8.90061906
30,1435993481000,49.45156069,8.90052777
31,1435993491000,49.45142428,8.90009406
32,1435993500000,49.45140044,8.90000312
33,1435993511000,49.45131635,8.89994426
34,1435993521000,49.45122246,8.89990429
35,1435993532000,49.45116369,8.89988638
36,1435993542000,49.45123154,8.89986544
37,1435993552000,49.45125574,8.89983924
38,1435993570000,49.4511404,8.89968305
39,1435993581000,49.45089711,8.89946166
40,1435993594000,49.45084723,8.89891514
41,1435993604000,49.45080636,8.89896786
42,1435993614000,49.4506088,8.89917217
43,1435993632000,49.45060126,8.89917699
44,1435993643000,49.45058355,8.8991633
45,1435993655000,49.45056226,8.89916307
46,1435993663000,49.45053813,8.89916608
47,1435993675000,49.45057419,8.89911051
48,1435993684000,49.45055494,8.8990849
49,1435993696000,49.44987452,8.89911113
50,1435993705000,49.44971872,8.89849334
51,1435993715000,49.4496221,8.89809118
52,1435993725000,49.44978087,8.89800223
53,1435993734000,49.44983467,8.89790572
54,1435993745000,49.45009783,8.897916
55,1435993755000,49.45016396,8.89786953
56,1435993768000,49.45030771,8.8980053
57,1435993777000,49.45034147,8.89808244
58,1435993789000,49.45040875,8.89807017
