id,attr_time,attr_lat,attr_lng
1,1436463456000,49.44980419,8.89783789
2,1436463467000,49.44980804,8.89785382
3,1436463477000,49.44980759,8.89784838
4,1436463490000,49.44981416,8.89786262
5,1436463496000,49.44981664,8.89788278
6,1436463509000,49.45026139,8.89834364
7,1436463540000,49.45047958,8.89847935
8,1436463550000,49.45061626,8.89845111
9,1436463560000,49.45064162,8.8988349
10,1436463572000,49.450694,8.89889889
11,1436463581000,49.45079884,8.89890864
12,1436463590000,49.4509137,8.89900174
13,1436463600000,49.45092825,8.89911828
14,1436463612000,49.45092484,8.89939616
15,1436463622000,49.45103659,8.89955661
16,1436463632000,49.45108639,8.89973283
17,1436463642000,49.45114606,8.89983696
18,1436463652000,49.4512545,8.89979912
19,1436463663000,49.4513182,8.89980174
20,1436463674000,49.45141495,8.89999397
21,1436463693000,49.45166278,8.90016207
22,1436463704000,49.45174713,8.90011746
23,1436463714000,49.45183639,8.9001471
24,1436463733000,49.4519173,8.90041225
25,1436463744000,49.45204683,8.90043561
26,1436463754000,49.45209431,8.90053299
27,1436463774000,49.45195593,8.90063359
28,1436463785000,49.45186393,8.90062948
29,1436463796000,49.45174491,8.90055479
30,1436463805000,49.45166435,8.90042665
31,1436463815000,49.45159885,8.90037816
32,1436463827000,49.45159064,8.90042164
33,1436463836000,49.45155868,8.90043278
34,1436463846000,49.45152686,8.90044281
35,1436463856000,49.45150207,8.90043042
36,1436463866000,49.45149394,8.90036507
37,1436463878000,49.45100187,8.90004783
38,1436463887000,49.45098723,8.89994264
39,1436463898000,49.45096047,8.89978406
40,1436463909000,49.45086468,8.89963812
41,1436463918000,49.45081075,8.89942033
42,1436463929000,49.45076822,8.899276
43,1436463938000,49.45076314,8.8992686
44,1436463949000,49.45076455,8.89925761
45,1436463960000,49.45069365,8.89934895
46,1436463970000,49.45053367,8.89934631
47,1436463979000,49.4504498,8.89932756
48,1436463990000,49.45035391,8.89925478
49,1436464001000,49.45025473,8.89911164
50,1436464011000,49.45012729,8.89903482
51,1436464021000,49.44997749,8.89895704
52,1436464031000,49.44992067,8.89877888
53,1436464042000,49.45000506,8.89854222
54,1436464067000,49.45032756,8.89807898
