id,attr_time,attr_light
1,1436608595914,0.0
2,1436608595938,0.0
3,1436608595959,0.0
4,1436608595979,0.0
5,1436608595995,0.0
6,1436608596017,0.0
7,1436608596074,0.0
8,1436608596075,0.0
9,1436608596076,0.0
10,1436608596098,0.0
11,1436608596115,0.0
12,1436608596147,0.0
13,1436608596163,0.0
14,1436608596177,0.0
15,1436608596194,0.0
16,1436608596214,0.0
17,1436608596238,0.0
18,1436608596258,0.0
19,1436608596274,0.0
20,1436608596297,0.0
21,1436608596320,0.0
22,1436608596337,0.0
23,1436608596358,0.0
24,1436608596377,0.0
25,1436608596397,0.0
26,1436608596416,0.0
27,1436608596437,0.0
28,1436608596458,0.0
29,1436608596477,0.0
30,1436608596495,0.0
31,1436608596515,0.0
32,1436608596538,0.0
33,1436608596556,0.0
34,1436608596574,0.0
35,1436608596594,0.0
36,1436608596617,0.0
37,1436608596638,0.0
38,1436608596658,0.0
39,1436608596680,0.0
40,1436608596695,0.0
41,1436608596715,0.0
42,1436608596735,0.0
43,1436608596757,0.0
44,1436608596776,0.0
45,1436608596848,0.0
46,1436608596849,0.0
47,1436608596850,0.0
48,1436608596857,0.0
49,1436608596879,0.0
50,1436608596900,0.0
51,1436608596914,0.0
52,1436608596934,0.0
53,1436608596957,0.0
54,1436608596976,0.0
55,1436608596995,0.0
56,1436608597016,0.0
57,1436608597035,0.0
58,1436608597058,0.0
59,1436608597078,0.0
60,1436608597098,0.0
61,1436608597119,0.0
62,1436608597137,0.0
63,1436608597158,0.0
64,1436608597178,0.0
65,1436608597198,0.0
66,1436608597218,0.0
67,1436608597236,0.0
68,1436608597258,0.0
69,1436608597278,0.0
70,1436608597298,0.0
71,1436608597327,0.0
72,1436608597335,0.0
73,1436608597355,0.0
74,1436608597375,0.0
75,1436608597395,0.0
76,1436608597415,0.0
77,1436608597437,0.0
78,1436608597458,0.0
79,1436608597477,0.0
80,1436608597504,0.0
81,1436608597559,0.0
82,1436608597560,0.0
83,1436608597561,0.0
84,1436608597584,0.0
85,1436608597595,0.0
86,1436608597617,0.0
87,1436608597635,0.0
88,1436608597655,0.0
89,1436608597677,0.0
90,1436608597695,0.0
91,1436608597719,0.0
92,1436608597742,0.0
93,1436608597756,0.0
94,1436608597775,0.0
95,1436608597799,0.0
96,1436608597819,0.0
97,1436608597839,0.0
98,1436608597858,0.0
99,1436608597901,0.0
100,1436608597902,0.0
101,1436608597918,0.0
102,1436608597939,0.0
103,1436608597958,0.0
104,1436608597975,0.0
105,1436608597999,0.0
106,1436608598019,0.0
107,1436608598039,0.0
108,1436608598058,0.0
109,1436608598079,0.0
110,1436608598099,0.0
111,1436608598119,0.0
112,1436608598139,0.0
113,1436608598159,0.0
114,1436608598179,0.0
115,1436608598200,0.0
116,1436608598217,0.0
117,1436608598238,0.0
118,1436608598291,0.0
119,1436608598292,0.0
120,1436608598298,0.0
121,1436608598318,0.0
122,1436608598337,0.0
123,1436608598358,0.0
124,1436608598378,0.0
125,1436608598398,0.0
126,1436608598418,0.0
127,1436608598436,0.0
128,1436608598458,0.0
129,1436608598476,0.0
130,1436608598499,0.0
131,1436608598516,0.0
132,1436608598539,0.0
133,1436608598559,0.0
134,1436608598579,0.0
135,1436608598599,0.0
136,1436608598619,0.0
137,1436608598639,0.0
138,1436608598659,0.0
139,1436608598679,0.0
140,1436608598700,0.0
141,1436608598717,0.0
142,1436608598739,0.0
143,1436608598759,0.0
144,1436608598780,0.0
145,1436608598797,0.0
146,1436608598819,0.0
147,1436608598840,0.0
148,1436608598877,0.0
149,1436608598878,0.0
150,1436608598913,0.0
151,1436608598920,0.0
152,1436608598938,0.0
153,1436608598957,0.0
154,1436608598979,0.0
155,1436608599002,0.0
156,1436608599031,0.0
157,1436608599037,0.0
158,1436608599057,0.0
159,1436608599077,0.0
160,1436608599097,0.0
161,1436608599117,0.0
162,1436608599147,0.0
163,1436608599161,0.0
164,1436608599177,0.0
165,1436608599197,0.0
166,1436608599217,0.0
167,1436608599237,0.0
168,1436608599257,0.0
169,1436608599278,0.0
170,1436608599297,0.0
171,1436608599317,0.0
172,1436608599337,0.0
173,1436608599356,0.0
174,1436608599379,0.0
175,1436608599400,0.0
176,1436608599417,0.0
177,1436608599437,0.0
178,1436608599462,0.0
179,1436608599482,0.0
180,1436608599502,0.0
181,1436608599518,0.0
182,1436608599536,0.0
183,1436608599557,0.0
184,1436608599578,0.0
185,1436608599602,0.0
186,1436608599621,0.0
187,1436608599641,0.0
188,1436608599656,0.0
189,1436608599676,0.0
190,1436608599699,0.0
191,1436608599718,0.0
192,1436608599736,0.0
193,1436608599758,0.0
194,1436608599778,0.0
195,1436608599797,0.0
196,1436608599818,0.0
197,1436608599841,0.0
198,1436608599861,0.0
199,1436608599878,0.0
200,1436608599900,0.0
201,1436608599921,0.0
202,1436608599940,0.0
203,1436608599958,0.0
204,1436608599977,0.0
205,1436608599998,0.0
206,1436608600018,0.0
207,1436608600043,0.0
208,1436608600058,0.0
209,1436608600082,0.0
210,1436608600104,0.0
211,1436608600121,0.0
212,1436608600141,0.0
213,1436608600161,0.0
214,1436608600181,0.0
215,1436608600201,0.0
216,1436608600222,0.0
217,1436608600240,0.0
218,1436608600262,0.0
219,1436608600279,0.0
220,1436608600300,0.0
221,1436608600378,0.0
222,1436608600379,0.0
223,1436608600380,0.0
224,1436608600381,0.0
225,1436608600400,0.0
226,1436608600424,0.0
227,1436608600438,0.0
228,1436608600459,0.0
229,1436608600492,0.0
230,1436608600502,0.0
231,1436608600524,0.0
232,1436608600539,0.0
233,1436608600561,0.0
234,1436608600581,0.0
235,1436608600601,0.0
236,1436608600619,0.0
237,1436608600641,0.0
238,1436608600661,0.0
239,1436608600681,0.0
240,1436608600700,0.0
241,1436608600719,0.0
242,1436608600742,0.0
243,1436608600759,0.0
244,1436608600781,0.0
245,1436608600801,0.0
246,1436608600820,0.0
247,1436608600842,0.0
248,1436608600862,0.0
249,1436608600881,0.0
250,1436608600901,0.0
251,1436608600925,0.0
252,1436608600942,0.0
253,1436608600962,0.0
254,1436608600980,0.0
255,1436608601000,0.0
256,1436608601021,0.0
257,1436608601159,0.0
258,1436608601160,0.0
259,1436608601161,0.0
260,1436608601162,0.0
261,1436608601163,0.0
262,1436608601164,0.0
263,1436608601165,0.0
264,1436608601182,0.0
265,1436608601199,0.0
266,1436608601219,0.0
267,1436608601238,0.0
268,1436608601263,0.0
269,1436608601280,0.0
270,1436608601300,0.0
271,1436608601320,0.0
272,1436608601341,0.0
273,1436608601361,0.0
274,1436608601382,0.0
275,1436608601402,0.0
276,1436608601422,0.0
277,1436608601442,0.0
278,1436608601461,0.0
279,1436608601482,0.0
280,1436608601502,0.0
281,1436608601522,0.0
282,1436608601542,0.0
283,1436608601559,0.0
284,1436608601582,0.0
285,1436608601602,0.0
286,1436608601620,0.0
287,1436608601641,0.0
288,1436608601660,0.0
289,1436608601683,0.0
290,1436608601699,0.0
291,1436608601724,0.0
292,1436608601742,0.0
293,1436608601760,0.0
294,1436608601780,0.0
295,1436608601800,0.0
296,1436608601821,0.0
297,1436608601840,0.0
298,1436608601913,0.0
299,1436608601914,0.0
300,1436608601915,0.0
301,1436608601923,0.0
302,1436608601940,0.0
303,1436608601960,0.0
304,1436608601979,0.0
305,1436608602002,0.0
306,1436608602021,0.0
307,1436608602041,0.0
308,1436608602063,0.0
309,1436608602086,0.0
310,1436608602101,0.0
311,1436608602122,0.0
312,1436608602142,0.0
313,1436608602163,0.0
314,1436608602181,0.0
315,1436608602202,0.0
316,1436608602223,0.0
317,1436608602242,0.0
318,1436608602263,0.0
319,1436608602281,0.0
320,1436608602303,0.0
321,1436608602323,0.0
322,1436608602342,0.0
323,1436608602361,0.0
324,1436608602380,0.0
325,1436608602400,0.0
326,1436608602425,0.0
327,1436608602445,0.0
328,1436608602466,0.0
329,1436608602481,0.0
330,1436608602500,0.0
331,1436608602520,0.0
332,1436608602546,0.0
333,1436608602567,0.0
334,1436608602614,0.0
335,1436608602626,0.0
336,1436608602627,0.0
337,1436608602643,0.0
338,1436608602660,0.0
339,1436608602680,0.0
340,1436608602703,0.0
341,1436608602720,0.0
342,1436608602755,0.0
343,1436608602772,0.0
344,1436608602780,0.0
345,1436608602800,0.0
346,1436608602822,0.0
347,1436608602841,0.0
348,1436608602863,0.0
349,1436608602881,0.0
350,1436608602902,0.0
351,1436608602923,0.0
352,1436608602944,0.0
353,1436608602964,0.0
354,1436608602989,0.0
355,1436608603002,0.0
356,1436608603025,0.0
357,1436608603041,0.0
358,1436608603063,0.0
359,1436608603087,0.0
360,1436608603102,0.0
361,1436608603122,0.0
362,1436608603144,0.0
363,1436608603162,0.0
364,1436608603185,0.0
365,1436608603201,0.0
366,1436608603222,0.0
367,1436608603241,0.0
368,1436608603263,0.0
369,1436608603283,0.0
370,1436608603306,0.0
371,1436608603369,0.0
372,1436608603370,0.0
373,1436608603371,0.0
374,1436608603382,0.0
375,1436608603401,0.0
376,1436608603425,0.0
377,1436608603441,0.0
378,1436608603461,0.0
379,1436608603483,0.0
380,1436608603501,0.0
381,1436608603522,0.0
382,1436608603548,0.0
383,1436608603562,0.0
384,1436608603582,0.0
385,1436608603601,0.0
386,1436608603622,0.0
387,1436608603644,0.0
388,1436608603664,0.0
389,1436608603684,0.0
390,1436608603701,0.0
391,1436608603722,0.0
392,1436608603746,0.0
393,1436608603762,0.0
394,1436608603782,0.0
395,1436608603802,0.0
396,1436608603822,0.0
397,1436608603844,0.0
