id,attr_time,attr_lat,attr_lng
1,1436983177000,49.45045739,8.89812222
2,1436983182000,49.45045781,8.89812985
3,1436983206000,49.45042017,8.89824613
4,1436983211000,49.45042067,8.89824892
5,1436983229000,49.4503929,8.89813757
6,1436983234000,49.45039344,8.89814038
7,1436983245000,49.45039378,8.89814283
8,1436983265000,49.45039536,8.89815076
9,1436983271000,49.45039741,8.89815841
10,1436983281000,49.4503976,8.89815022
11,1436983300000,49.45040535,8.89812417
12,1436983311000,49.45039433,8.89807396
13,1436983323000,49.45037985,8.89797243
14,1436983332000,49.4503742,8.89793551
15,1436983350000,49.45037291,8.89792352
16,1436983368000,49.45037311,8.89792234
17,1436983373000,49.45037332,8.89792277
18,1436983395000,49.45036478,8.89786918
19,1436983409000,49.45036546,8.89787827
20,1436983415000,49.45036443,8.8978758
21,1436983440000,49.45036024,8.89787471
22,1436983446000,49.45036006,8.89787453
23,1436983460000,49.45035999,8.89787405
24,1436983466000,49.45036005,8.89787411
25,1436983483000,49.45036015,8.89787461
26,1436983491000,49.45036013,8.89787442
27,1436983506000,49.45036086,8.89787448
28,1436983510000,49.4503614,8.89787483
29,1436983527000,49.45036169,8.8978747
30,1436983560000,49.45036524,8.8978745
31,1436983565000,49.45036815,8.89787566
32,1436983578000,49.45036879,8.89787605
33,1436983585000,49.45036938,8.89787624
34,1436983598000,49.45037455,8.8978778
35,1436983616000,49.4503819,8.89787966
36,1436983650000,49.45038883,8.89787175
37,1436983668000,49.45039192,8.89787103
38,1436983676000,49.45039281,8.89787229
39,1436983687000,49.45039608,8.89787798
40,1436983708000,49.45039081,8.89786536
41,1436983713000,49.45039006,8.89786304
42,1436983725000,49.45040055,8.89788169
43,1436983736000,49.45040688,8.89789165
44,1436983742000,49.45040766,8.89789028
45,1436983757000,49.45040843,8.89788995
46,1436983763000,49.45040983,8.89788784
47,1436983775000,49.45010333,8.89732852
48,1436983788000,49.45010409,8.89703195
49,1436983795000,49.4502002,8.89714867
50,1436983806000,49.45028262,8.8973951
51,1436983819000,49.4502827,8.89743027
52,1436983828000,49.45027915,8.89741079
53,1436983835000,49.45027819,8.89740625
