id,attr_time,attr_lat,attr_lng
1,1436983164000,49.4505117,8.89797943
2,1436983174000,49.45051436,8.8979596
3,1436983185000,49.45051641,8.89795411
4,1436983195000,49.45051283,8.89794058
5,1436983205000,49.45050695,8.89792254
6,1436983215000,49.45050028,8.89789556
7,1436983225000,49.45050232,8.89788774
8,1436983236000,49.45049785,8.89789145
9,1436983246000,49.45049746,8.89788109
10,1436983255000,49.45049756,8.8978745
11,1436983266000,49.4504919,8.89786292
12,1436983276000,49.45049945,8.89787175
13,1436983286000,49.45048701,8.89785232
14,1436983297000,49.45047682,8.89784006
15,1436983307000,49.45048137,8.89784814
16,1436983318000,49.45049186,8.89785828
17,1436983328000,49.45049353,8.89786513
18,1436983338000,49.45049848,8.89786664
19,1436983350000,49.4504996,8.89786565
20,1436983358000,49.45049922,8.89786075
21,1436983367000,49.45049459,8.89785179
22,1436983378000,49.45049056,8.89783731
23,1436983390000,49.45050043,8.89784867
24,1436983400000,49.45050536,8.89784578
25,1436983410000,49.45050393,8.89784101
26,1436983420000,49.450504,8.89783472
27,1436983430000,49.45049965,8.89783289
28,1436983441000,49.45049107,8.89782239
29,1436983451000,49.45048774,8.89779936
30,1436983460000,49.45047794,8.89779
31,1436983470000,49.45046432,8.8977815
32,1436983481000,49.45045929,8.89777143
33,1436983490000,49.45046157,8.89777416
34,1436983502000,49.45046352,8.89778671
35,1436983521000,49.4504633,8.8978033
36,1436983533000,49.45046314,8.89779901
37,1436983542000,49.45046366,8.89779848
38,1436983553000,49.45046413,8.89780328
39,1436983563000,49.4504665,8.89780722
40,1436983574000,49.45046408,8.89780652
41,1436983583000,49.45046282,8.89780155
42,1436983593000,49.45046021,8.89780144
43,1436983603000,49.45046153,8.8978021
44,1436983614000,49.45045683,8.89779854
45,1436983624000,49.45045983,8.89780158
46,1436983634000,49.45046144,8.89780606
47,1436983644000,49.45046272,8.89780036
48,1436983656000,49.45047022,8.89780867
49,1436983664000,49.45046728,8.89780496
50,1436983675000,49.4504676,8.89780952
51,1436983687000,49.45045212,8.89778983
52,1436983696000,49.45044559,8.89777564
53,1436983707000,49.4504468,8.89777605
54,1436983716000,49.45044565,8.89776954
55,1436983727000,49.45045764,8.89778736
56,1436983737000,49.45045765,8.89779305
57,1436983748000,49.45045705,8.89779326
58,1436983757000,49.45045673,8.89778513
59,1436983768000,49.45045501,8.89777885
60,1436983778000,49.45045285,8.89777216
61,1436983789000,49.45045021,8.89777293
62,1436983798000,49.45044844,8.89776874
63,1436983808000,49.45044713,8.89776708
64,1436983819000,49.45044636,8.89776481
65,1436983830000,49.45044768,8.8977678
66,1436983839000,49.45044845,8.89776601
