id,attr_time,attr_lat,attr_lng
1,1436983171000,49.45043805,8.8975892
2,1436983182000,49.45044326,8.89757806
3,1436983192000,49.45045177,8.8975835
4,1436983203000,49.45045784,8.89758437
5,1436983213000,49.45046114,8.89758511
6,1436983224000,49.45046696,8.89758879
7,1436983234000,49.45045827,8.89756087
8,1436983244000,49.45045475,8.89755932
9,1436983256000,49.45044306,8.89754623
10,1436983266000,49.45042623,8.89754433
11,1436983278000,49.45041931,8.89754284
12,1436983287000,49.45042321,8.89754985
13,1436983298000,49.45041807,8.89755255
14,1436983309000,49.45041873,8.89755031
15,1436983319000,49.4504228,8.89755802
16,1436983330000,49.45042273,8.89755904
17,1436983340000,49.45035364,8.89747165
18,1436983351000,49.45028694,8.89738802
19,1436983361000,49.4503289,8.89739437
20,1436983371000,49.45036376,8.89743115
21,1436983382000,49.45037597,8.89747308
22,1436983393000,49.45039344,8.89745567
23,1436983403000,49.45039281,8.89747542
24,1436983413000,49.45040761,8.89749478
25,1436983424000,49.45042838,8.89749391
26,1436983435000,49.45043205,8.89752045
27,1436983447000,49.45044013,8.8975154
28,1436983457000,49.45044236,8.89751149
29,1436983467000,49.45044337,8.89751047
30,1436983478000,49.4504456,8.89751101
31,1436983488000,49.45044622,8.89751075
32,1436983498000,49.45044687,8.89750934
33,1436983509000,49.45044244,8.89751417
34,1436983520000,49.45043885,8.89750669
35,1436983530000,49.45044745,8.89750278
36,1436983541000,49.45045797,8.89750103
37,1436983551000,49.45045702,8.89749454
38,1436983562000,49.45045121,8.89748659
39,1436983572000,49.45044831,8.89748751
40,1436983583000,49.45044605,8.8974886
41,1436983594000,49.45044038,8.89748968
42,1436983603000,49.45043671,8.89748677
43,1436983614000,49.45043735,8.8974861
44,1436983625000,49.45043448,8.89748573
45,1436983635000,49.4504329,8.89748461
46,1436983646000,49.45042838,8.89748424
47,1436983657000,49.4504277,8.89748409
48,1436983667000,49.45042305,8.8974844
49,1436983679000,49.45042655,8.89747841
50,1436983689000,49.45042458,8.89748022
51,1436983699000,49.45041559,8.89747547
52,1436983709000,49.45041733,8.8974748
53,1436983721000,49.45041355,8.89747484
54,1436983732000,49.4504104,8.89747338
55,1436983743000,49.45039966,8.89747135
56,1436983753000,49.45038973,8.89747021
57,1436983762000,49.45038829,8.89746969
58,1436983772000,49.45038409,8.89746939
59,1436983783000,49.45037964,8.89746909
60,1436983794000,49.45037558,8.89746848
61,1436983805000,49.45037096,8.8974682
62,1436983814000,49.45036744,8.89746846
63,1436983825000,49.4503643,8.89746774
64,1436983835000,49.45036281,8.89746761
