id,attr_time,attr_db
1,1436892348593,16.9249757698813
2,1436892349334,41.1951225524239
3,1436892350047,37.1766209332739
4,1436892350694,28.0214903047004
5,1436892351488,29.7553018230918
6,1436892352203,33.1289063413269
7,1436892352939,19.5069393958387
8,1436892354977,20.2857128466617
9,1436892355679,26.8993939660102
10,1436892356415,42.7918677397347
11,1436892357128,26.6438718985372
12,1436892357856,40.6798825755174
13,1436892358603,49.6951516487206
14,1436892359333,44.3943078760451
15,1436892360025,46.8390992380732
16,1436892360750,48.6844701403695
17,1436892361534,32.7137223416147
18,1436892362253,42.0605252286246
19,1436892363778,45.9184320041242
20,1436892364434,41.6249351701063
21,1436892365165,47.1693697636449
22,1436892365950,41.5641419286447
23,1436892366667,38.8526870251826
24,1436892367419,41.0511265222862
25,1436892368034,46.5091195114982
26,1436892368734,40.4192003029123
27,1436892369471,41.6330859017042
28,1436892370200,41.6615785116344
29,1436892370861,46.36612189045
30,1436892371579,40.7640640431151
31,1436892372305,48.2174508080187
32,1436892373034,30.7444011358299
33,1436892373790,39.9765843239006
34,1436892374507,52.1701672575086
35,1436892375245,32.1746015645128
36,1436892376067,30.9718865841809
37,1436892376794,54.126344877627
38,1436892377501,34.5923224299036
39,1436892378244,37.9096639832135
40,1436892378975,43.0470783844489
41,1436892379702,42.3363996648147
42,1436892380450,39.1577336155903
43,1436892381094,45.1188279583865
44,1436892381844,38.5007417997536
45,1436892382597,54.6188078369868
46,1436892383381,41.7834648578088
47,1436892384091,37.3684132616957
48,1436892384875,46.6357910830198
49,1436892385630,41.6243134817051
50,1436892386350,40.2974163069848
51,1436892387123,55.1903493825553
52,1436892387850,43.9167544872829
53,1436892388575,38.7895183353148
54,1436892389301,49.7354913777736
55,1436892390017,45.3251861499614
56,1436892390744,42.442629152593
57,1436892391390,40.2374483399572
58,1436892392066,47.8765866994716
59,1436892392840,40.6892106251855
60,1436892393559,47.851988740481
61,1436892394295,45.3251594540789
62,1436892395023,47.2414722418397
63,1436892395707,42.7020919146809
64,1436892396375,45.5952296243581
65,1436892397154,52.4154799027287
66,1436892397885,38.7309369057377
67,1436892398626,44.8002057869182
68,1436892399369,45.4183810431283
69,1436892400093,55.3509001083114
70,1436892400800,49.8184490882395
71,1436892401455,55.9524736528782
72,1436892402315,49.3968323730123
73,1436892403027,39.427499600783
74,1436892403777,43.6629501609393
75,1436892404488,41.3248742388548
76,1436892405182,39.4019225890388
77,1436892405921,42.8023910454946
78,1436892406672,42.0805058922088
79,1436892407409,59.9052085234449
80,1436892408134,43.4999708948381
81,1436892408856,45.6392040321256
82,1436892409593,46.6542151574456
83,1436892410340,40.5406222678554
84,1436892411056,47.9655740543105
85,1436892411758,35.9069505558239
86,1436892412488,48.8290791701685
87,1436892413236,46.6570992580265
88,1436892413976,48.9289451376845
89,1436892414711,48.6256032640686
90,1436892415431,43.6494317499801
91,1436892416174,44.3301823600788
92,1436892416936,46.9411886678949
93,1436892417646,50.3434333351133
94,1436892418378,56.7877613517169
95,1436892419040,47.4083060509641
96,1436892419719,45.1021377746156
97,1436892420454,44.8905022396846
98,1436892421137,43.4299916098405
99,1436892421746,45.1548554071624
100,1436892422478,62.2053388742246
101,1436892423239,57.6431647651026
102,1436892423970,52.6651718001886
103,1436892424708,55.3568547258756
104,1436892425435,37.6359929717515
105,1436892426191,46.237327633768
106,1436892426940,43.3912670360192
107,1436892427665,58.0345039874183
108,1436892428277,60.0662290041443
109,1436892428945,52.837580895496
110,1436892429691,57.1532403270402
111,1436892430433,43.0024983229254
112,1436892431161,34.8877403427074
113,1436892431873,45.7112168401713
114,1436892432535,55.1063099914563
115,1436892433300,55.1721678768688
116,1436892434028,39.430570811479
117,1436892434762,42.7287441886693
118,1436892435479,45.0284613407728
119,1436892436224,61.1726012562494
120,1436892436968,60.5484961902592
121,1436892437619,55.3362473075722
122,1436892438347,46.1061360987649
123,1436892439093,47.6911580288911
124,1436892439816,57.8711711898588
125,1436892440544,53.2652976671955
126,1436892441267,45.6443554151264
127,1436892441949,47.8510404633411
128,1436892442628,56.8595706355568
129,1436892443442,44.3097780150929
130,1436892444186,51.6092177122951
131,1436892444931,45.6527008539038
132,1436892445661,45.4805496982873
133,1436892446371,34.5391532086583
134,1436892447091,59.2552152238892
135,1436892447842,50.1319945508379
136,1436892448593,42.2737050890157
137,1436892449302,53.4490595156053
138,1436892450043,62.0152692651295
139,1436892450793,46.6925678403305
140,1436892451500,56.0629971055032
141,1436892452111,59.2052851177064
142,1436892452725,45.5218085817877
143,1436892453373,47.4566848375574
144,1436892454144,47.5044857089776
145,1436892454892,48.4411612247764
146,1436892455604,54.5250355636762
147,1436892456352,43.1706067189855
148,1436892457082,37.3689317034695
149,1436892457781,46.9065123236087
150,1436892458458,65.1176937658984
151,1436892459188,67.0141106297644
152,1436892459897,44.9202913875449
153,1436892460622,59.6853601989562
154,1436892461365,54.5115659126486
155,1436892462094,41.949084373181
156,1436892462820,49.7617191492343
157,1436892463573,45.498910978339
158,1436892464302,61.1733210648609
159,1436892465040,46.1816417264665
160,1436892465823,41.3712780965785
161,1436892466564,58.4102067285994
162,1436892467340,44.4945922975903
163,1436892468073,44.1179959473754
164,1436892468847,54.7136881103005
165,1436892469577,49.5212335745769
166,1436892470281,56.2709549110667
167,1436892471025,54.338614560623
168,1436892471702,49.558221573828
169,1436892472410,58.3830356376281
170,1436892473165,49.0241345126262
171,1436892473890,46.6992755446338
172,1436892474603,52.4767745616193
173,1436892475331,51.1035155207989
174,1436892476047,48.0438087330025
175,1436892476910,48.5279540195096
176,1436892477651,56.5394981731735
177,1436892478364,50.701264463511
178,1436892479068,53.3019356409593
179,1436892479750,42.6209719573188
180,1436892480486,50.3104044177376
181,1436892481224,48.9436386029098
182,1436892482026,53.8558740770395
183,1436892482809,55.4513364263957
184,1436892483538,44.2033355285309
185,1436892484202,44.6462593952322
186,1436892484918,43.5752275581143
187,1436892485642,43.546722222771
188,1436892486317,45.8431081672038
189,1436892487046,63.8800615095655
190,1436892487805,46.08996371398
191,1436892488610,43.9427802569165
192,1436892489376,55.9128128585724
193,1436892490001,40.8520315655374
194,1436892490712,53.306660136277
195,1436892491458,45.038717019237
196,1436892492198,56.931255897141
197,1436892492923,44.4855759279575
198,1436892493657,45.0184081970096
199,1436892494317,40.8026777696009
200,1436892495037,47.7574614712141
201,1436892495771,45.4850634775198
202,1436892496489,51.2418856101175
203,1436892497228,48.9488350719536
204,1436892498004,52.7053051751639
205,1436892498702,47.1686258159769
206,1436892499352,43.3791782785089
207,1436892500081,54.9675272986857
208,1436892500811,36.2340840823856
209,1436892501559,38.2319830179057
210,1436892502288,41.5002304537315
211,1436892503030,45.061890448318
212,1436892503755,51.8882645267393
213,1436892504404,51.7538421921758
214,1436892505142,42.3139289545683
215,1436892505897,41.7337278657378
216,1436892506645,47.5415347774456
217,1436892507381,45.2938526026663
218,1436892508103,53.1704332442414
219,1436892508865,47.6430302857218
220,1436892509574,47.7745792388197
221,1436892510302,51.2488934586183
222,1436892511034,39.2975323770283
223,1436892511792,53.9704013666629
224,1436892512527,51.918448464015
225,1436892513238,45.9422510418556
226,1436892513913,54.982109829477
227,1436892514644,44.0560336482171
228,1436892515345,44.9026346325496
229,1436892516089,49.2970338805182
230,1436892516852,53.1218783700932
231,1436892517647,53.6820730540489
232,1436892518372,46.1575049555522
233,1436892519103,55.2074233801412
234,1436892519872,50.1312540921393
235,1436892520586,48.9258085373237
236,1436892521306,58.2123746299348
237,1436892521998,47.4063554204974
238,1436892522615,45.2240766649123
239,1436892523340,43.5099300657332
240,1436892524086,50.1414675158772
241,1436892524812,37.807549597779
242,1436892525498,48.6417319554602
243,1436892526242,52.2290580439873
244,1436892526969,53.0093288312788
245,1436892527792,69.0978445726892
246,1436892528472,60.1277353859392
247,1436892529125,47.5810395976547
248,1436892529846,54.1132390297631
249,1436892530554,59.6495145954714
250,1436892531276,55.310865588077
251,1436892531989,68.1626217508015
252,1436892533697,44.8426252553357
253,1436892534395,52.0714800802937
254,1436892535133,47.0408827945764
255,1436892535856,49.0270981381803
256,1436892536581,45.5298630140043
257,1436892537296,37.398397323321
258,1436892538019,48.466233767307
259,1436892538712,51.1537759273511
260,1436892539370,55.6884504439919
261,1436892540153,48.9720398883649
262,1436892540915,55.3073068908335
263,1436892541620,47.7046555570326
264,1436892542352,44.800932342352
265,1436892543069,43.5364262879102
266,1436892543839,48.8420401187567
267,1436892544502,58.2730462031445
268,1436892545233,65.1264345684283
269,1436892545952,48.016113207431
270,1436892547949,59.7427409627425
271,1436892548643,44.3513395756642
272,1436892549305,47.2362440320609
273,1436892550057,57.0378417500782
274,1436892550689,58.0592646943307
275,1436892551344,55.8321612389148
276,1436892552042,50.8250933438392
277,1436892552873,45.2323788381124
278,1436892553558,58.1436829388034
279,1436892554232,49.1690114620093
280,1436892554854,44.5258273155475
281,1436892555555,59.7272785839194
282,1436892556280,44.2747495689156
