id,attr_time,attr_db
1,1436988059336,5.03531162837362
2,1436988060085,41.8589263689295
3,1436988060790,49.4382185535201
4,1436988061538,50.2396528837031
5,1436988062269,28.4237937018043
6,1436988062979,62.1463624023728
7,1436988063706,37.5035327879773
8,1436988064367,53.4724086696614
9,1436988064953,57.6471390540822
10,1436988065604,63.1474801001283
11,1436988066256,60.7831974583611
12,1436988066931,65.3931027074225
13,1436988067642,56.6509460240946
14,1436988068355,65.6182415090421
15,1436988069121,63.9497208415924
16,1436988069800,58.6768287372533
17,1436988070458,45.4718460454988
18,1436988071136,59.3918090029578
19,1436988071883,45.4170104211008
20,1436988072628,59.5994405934922
21,1436988073407,46.708153480238
22,1436988074117,61.7905394923255
23,1436988074824,48.3883160677029
24,1436988075569,51.8831159172378
25,1436988076304,49.2609366333216
26,1436988077022,46.4425658428183
27,1436988077745,24.5588885039055
28,1436988078537,36.2956616751763
29,1436988079259,52.2267944460028
30,1436988079957,57.0830535126633
31,1436988080701,55.5153440032261
32,1436988081405,45.9088163414788
33,1436988082145,46.1303354351865
34,1436988082889,41.3080676120818
35,1436988083634,54.45663255071
36,1436988084364,12.7969747254886
37,1436988085057,65.6960815444832
38,1436988085873,54.4036016107557
39,1436988086564,8.57061793843604
40,1436988087207,64.2009470652183
41,1436988087939,56.6214808561619
42,1436988088675,38.3435591647454
43,1436988089449,52.2762827913783
44,1436988090163,51.8239570250931
45,1436988090870,56.8618498947775
46,1436988091627,56.4281324698857
47,1436988092363,62.5006415357949
48,1436988093071,58.1007150037706
49,1436988093820,46.9943258001161
50,1436988094585,52.4492519328876
51,1436988095301,42.1846651408956
52,1436988096038,62.3976604647475
53,1436988096755,56.9584571641533
54,1436988097501,43.2468935065739
55,1436988098222,59.9804359354526
56,1436988098955,54.5138754581341
57,1436988099684,30.9128093439698
58,1436988100404,32.1833280739704
59,1436988101177,44.8451834246973
60,1436988101906,63.3934166341393
61,1436988102634,33.3781361563431
62,1436988103366,62.1988285694824
63,1436988104135,37.9895072947434
64,1436988104873,60.3712175450176
65,1436988105642,64.4806755835489
66,1436988106354,54.9460529097509
67,1436988107018,58.2786171758436
68,1436988107727,52.4513548381412
69,1436988108471,56.1410070223087
70,1436988109203,52.0789460372207
71,1436988109933,46.8133182958463
72,1436988110592,51.8930335803375
73,1436988111275,55.1419784482094
74,1436988111999,43.9207795038143
75,1436988112726,35.9920905103448
76,1436988113469,52.9653029817326
77,1436988114256,47.2632685161916
78,1436988114972,49.709416846583
79,1436988115751,55.3773925026114
80,1436988116469,49.9796028304885
81,1436988117144,6.38964231881232
82,1436988117839,44.0718384521264
83,1436988118496,34.2193872647311
84,1436988119258,50.342282990227
85,1436988119952,36.5295630582547
86,1436988120633,54.2294935871586
87,1436988121373,34.2633573660223
88,1436988122100,53.209799304514
89,1436988122861,54.5404637559409
90,1436988123651,49.1706341113574
91,1436988124376,40.0218908167777
92,1436988125098,48.2039050748241
93,1436988125813,38.5555690450641
94,1436988126555,26.0664283244392
95,1436988127132,1.40048096680587
96,1436988127812,8.05995329934824
97,1436988128550,41.8386562417117
98,1436988129280,2.75644458223689
99,1436988129997,44.6059967735145
100,1436988130681,33.6066332924146
101,1436988131346,54.1398926287606
102,1436988132058,44.6433555780378
103,1436988132785,38.6410526203229
104,1436988133526,41.8783143693586
105,1436988134296,18.8969490941381
106,1436988135001,47.0494226523683
107,1436988135719,53.930104646466
108,1436988136463,49.6938427780245
109,1436988137173,31.2388422146539
110,1436988137920,52.612749519247
111,1436988138660,61.7704474774863
112,1436988139399,49.3661995389841
113,1436988140105,55.8624014831017
114,1436988140837,59.8752356020525
115,1436988141592,31.0873282100636
116,1436988142330,58.2433773118364
117,1436988143069,45.1330900302132
118,1436988143810,51.0533253452087
119,1436988144570,56.8965843905145
120,1436988145283,64.8222952652605
121,1436988146002,50.7711363916418
122,1436988146721,44.299760314357
123,1436988147429,57.5678839030819
124,1436988148151,51.4570241770643
125,1436988148858,60.9563571798819
126,1436988149681,53.0943910802765
127,1436988150398,58.4321430768704
128,1436988151130,63.4247384450296
129,1436988151797,62.3278146764964
130,1436988152537,50.3064343322964
131,1436988153257,58.7733775257135
132,1436988153990,38.8963491641336
133,1436988154728,53.4372270635947
134,1436988155473,55.1121537466585
135,1436988156210,49.0526724995538
136,1436988156933,44.3867954002547
137,1436988157669,5.80968218868197
138,1436988158385,23.2364415382886
139,1436988159105,62.464559115193
140,1436988159829,55.0681799315958
141,1436988160583,61.4889207686055
142,1436988161332,58.9659242126157
143,1436988162069,56.947633421584
144,1436988162804,51.409153602337
145,1436988163551,46.415736379381
146,1436988164290,54.6922464994173
147,1436988165013,58.669341936671
148,1436988165719,47.9924455354293
149,1436988166515,51.4270679273223
150,1436988167240,49.9591332994645
151,1436988167883,47.3679168872087
152,1436988169389,38.9771329588746
153,1436988170111,42.8140406811623
154,1436988170877,62.8086525838444
155,1436988171598,45.7980461933859
156,1436988172214,44.1071849666063
157,1436988172930,52.1721987287774
158,1436988173669,47.5420519087138
159,1436988174434,46.0068212794065
160,1436988175179,51.1404944695499
161,1436988175903,48.1137381747182
162,1436988177723,5.75955508146252
163,1436988178431,10.3619266708283
164,1436988179157,44.5268578854085
165,1436988179836,42.5762780169565
166,1436988180488,47.3109344728947
167,1436988181110,48.0412076270295
168,1436988182667,49.2642632571186
169,1436988183394,43.9803108007488
170,1436988184127,32.0805498695811
171,1436988184884,7.9724136316232
172,1436988185613,40.5712945751026
173,1436988187561,33.6531626678132
174,1436988188221,45.3029246243531
175,1436988188943,26.1778475363979
176,1436988189713,43.0130153267616
177,1436988190461,9.72167508317363
178,1436988191180,45.3654683144549
179,1436988191838,22.065601873634
180,1436988192574,29.5659623142928
