id,attr_time,attr_db
1,1436547648416,34.1897027412209
2,1436547648908,35.2175684750722
3,1436547649415,36.3129728098939
4,1436547649889,33.3735424901789
5,1436547650284,30.9167801737846
6,1436547650685,32.6998299678411
7,1436547651133,34.2851718505096
8,1436547651591,33.1363706525279
9,1436547652060,34.3790808244797
10,1436547652525,32.1525932069484
11,1436547652978,32.2495460392895
12,1436547653460,33.5019621450082
13,1436547653934,33.8644852971553
14,1436547654437,32.7736806802276
15,1436547654921,33.7513935302992
16,1436547655419,31.3823325031686
17,1436547655902,50.3247324770842
18,1436547656396,43.2917830790034
19,1436547656880,49.1041499646584
20,1436547657371,34.2613008869338
21,1436547657917,68.9397144095879
22,1436547658426,32.0025431732214
23,1436547658906,40.8992869432972
24,1436547659393,32.9757980100577
25,1436547659855,48.8397493289182
26,1436547660277,48.6260812868578
27,1436547660700,41.1755695064082
28,1436547661162,32.6623871738217
29,1436547661635,70.2983085125704
30,1436547662115,33.8318517784678
31,1436547662674,35.6695031105967
32,1436547663162,42.9452135853229
33,1436547663594,52.9319313240219
34,1436547664119,34.5418250399879
35,1436547664597,33.8637517486872
36,1436547664948,56.937366767443
37,1436547665369,38.5139075984599
38,1436547665820,43.4606266218354
39,1436547666313,37.2497487522156
40,1436547666786,40.1126135105133
41,1436547667269,67.4172496732332
42,1436547667812,35.8292877252211
43,1436547668286,35.1148835598852
44,1436547668789,47.8298318001733
45,1436547669286,43.8538370281939
46,1436547669790,36.9064743208746
47,1436547670280,62.7164438697751
48,1436547670724,72.5805346931211
49,1436547671087,43.4032533610671
50,1436547671518,35.7309101504642
51,1436547672002,70.2478040620894
52,1436547672490,69.5167544742925
53,1436547673008,38.2156641057039
54,1436547673405,38.3304987103948
55,1436547673833,35.8949555964188
56,1436547674297,45.4969408318545
57,1436547674800,35.3450653615166
58,1436547675281,36.3998190947819
59,1436547675758,35.2301945152992
60,1436547676252,33.1017218297943
61,1436547676732,38.6284413884612
62,1436547677232,34.940594965101
63,1436547677721,37.7313025096067
64,1436547678212,37.0481528343313
65,1436547678690,34.9867482840851
66,1436547679181,36.0056013412036
67,1436547679675,36.5666309294543
68,1436547680125,34.620395716225
69,1436547680514,37.2747321716518
70,1436547680930,50.7714731962469
71,1436547681387,48.8540660039414
72,1436547681878,39.0505514957436
73,1436547682379,47.4420943869133
74,1436547682859,35.7494022173259
75,1436547683339,45.5830745206017
76,1436547683832,34.5850640994174
77,1436547684344,33.1568325501659
78,1436547684784,36.1412384138531
79,1436547685247,39.5096460388368
80,1436547685750,65.5049413044219
81,1436547686251,57.2248902521169
82,1436547686750,38.5215110520665
83,1436547687252,40.6399309904798
84,1436547687730,41.3093317517111
85,1436547688286,42.7951442714928
86,1436547688795,45.6973707714487
87,1436547689276,46.3963334922559
88,1436547689772,46.8851215047444
89,1436547690265,37.2765610127011
90,1436547690748,68.0713110191926
91,1436547691193,39.1154048436749
92,1436547691588,39.1581249965481
93,1436547692011,38.4704978854209
94,1436547692475,38.20201788441
95,1436547692947,37.6448071118037
96,1436547693426,50.4919673165638
97,1436547693907,48.9622715283231
98,1436547694472,51.0305563590567
99,1436547694905,35.6484735418138
100,1436547695383,66.9994081082651
101,1436547695875,39.9828757807392
102,1436547696342,38.2369280958658
103,1436547696831,36.168899345314
104,1436547697313,60.3200724431662
105,1436547697813,45.534560504442
106,1436547698337,52.2766599208662
107,1436547698807,41.1266345766571
108,1436547699276,34.4245044769073
109,1436547699768,37.1831019468743
110,1436547700250,37.0355095757477
111,1436547700735,45.6284082980278
112,1436547701196,54.2923229690484
113,1436547701622,47.1257092629242
114,1436547702060,35.5701584533719
115,1436547702524,33.8475834185984
116,1436547702989,34.1231067277656
117,1436547703480,36.3053823464656
118,1436547703967,71.1987168478489
119,1436547704430,68.966582654251
120,1436547704849,36.7850820152437
121,1436547705310,49.8921349366814
122,1436547705805,71.7478244402871
123,1436547706290,72.3874579299442
124,1436547706765,74.9423434704442
125,1436547707258,68.3879241014657
126,1436547707741,53.6089238136892
127,1436547708265,45.6295493958074
128,1436547708777,56.6623593062309
129,1436547709258,46.2345434446041
130,1436547709746,40.9751832256797
131,1436547710237,42.3651175063485
132,1436547710726,37.9894023672794
133,1436547711178,37.3210847615482
134,1436547711601,68.9791890361428
135,1436547712023,70.2122271689679
