id,attr_time,attr_light
1,1436624160026,1669.0
2,1436624160045,1665.0
3,1436624160066,1665.0
4,1436624160088,1661.0
5,1436624160105,1659.0
6,1436624160126,1659.0
7,1436624160146,1661.0
8,1436624160168,1661.0
9,1436624160189,1659.0
10,1436624160207,1659.0
11,1436624160229,1656.0
12,1436624160247,1656.0
13,1436624160268,1655.0
14,1436624160289,1655.0
15,1436624160308,1653.0
16,1436624160329,1653.0
17,1436624160346,1651.0
18,1436624160368,1651.0
19,1436624160389,1648.0
20,1436624160408,1648.0
21,1436624160429,1647.0
22,1436624160448,1647.0
23,1436624160468,1647.0
24,1436624160488,1647.0
25,1436624160507,1647.0
26,1436624160529,1647.0
27,1436624160548,1647.0
28,1436624160570,1646.0
29,1436624160589,1646.0
30,1436624160605,1642.0
31,1436624160636,1642.0
32,1436624160652,1641.0
33,1436624160666,1641.0
34,1436624160686,1637.0
35,1436624160707,1637.0
36,1436624160728,1636.0
37,1436624160748,1636.0
38,1436624160766,1636.0
39,1436624160790,1636.0
40,1436624160808,1635.0
41,1436624160827,1635.0
42,1436624160848,1639.0
43,1436624160868,1639.0
44,1436624160886,1638.0
45,1436624160906,1638.0
46,1436624160929,1638.0
47,1436624160949,1637.0
48,1436624160969,1637.0
49,1436624160990,1638.0
50,1436624161009,1638.0
51,1436624161030,1641.0
52,1436624161046,1641.0
53,1436624161068,1640.0
54,1436624161090,1640.0
55,1436624161109,1642.0
56,1436624161129,1642.0
57,1436624161147,1642.0
58,1436624161170,1642.0
59,1436624161190,1641.0
60,1436624161210,1641.0
61,1436624161230,1638.0
62,1436624161250,1638.0
63,1436624161270,1636.0
64,1436624161286,1636.0
65,1436624161311,1632.0
66,1436624161408,1628.0
67,1436624161409,1628.0
68,1436624161413,1623.0
69,1436624161414,1623.0
70,1436624161415,1618.0
71,1436624161429,1618.0
72,1436624161446,1618.0
73,1436624161467,1618.0
74,1436624161487,1613.0
75,1436624161513,1613.0
76,1436624161528,1613.0
77,1436624161547,1613.0
78,1436624161567,1612.0
79,1436624161587,1612.0
80,1436624161610,1611.0
81,1436624161630,1611.0
82,1436624161650,1614.0
83,1436624161669,1614.0
84,1436624161690,1612.0
85,1436624161710,1608.0
86,1436624161730,1608.0
87,1436624161750,1606.0
88,1436624161770,1606.0
89,1436624161790,1605.0
90,1436624161810,1605.0
91,1436624161830,1607.0
92,1436624161849,1607.0
93,1436624161867,1609.0
94,1436624161889,1609.0
95,1436624161907,1614.0
96,1436624161927,1614.0
97,1436624161958,1619.0
98,1436624161971,1619.0
99,1436624161988,1621.0
100,1436624162008,1621.0
101,1436624162028,1624.0
102,1436624162049,1624.0
103,1436624162068,1630.0
104,1436624162121,1630.0
105,1436624162122,1631.0
106,1436624162137,1638.0
107,1436624162147,1638.0
108,1436624162170,1643.0
