id,attr_time,attr_lat,attr_lng
1,1437139326106,49.4875396,8.4582631
2,1437139346207,49.4877462,8.4581347
3,1437139625000,49.48417878,8.45833246
4,1437139630000,49.48411993,8.45844091
5,1437139642000,49.48401135,8.45872801
6,1437139654000,49.48394622,8.45901312
7,1437139669000,49.48383424,8.4593388
8,1437139681000,49.48403532,8.45950323
9,1437139690000,49.48404533,8.45954497
10,1437139700000,49.48418856,8.45972033
11,1437139712000,49.48439431,8.46000596
12,1437139722000,49.48441776,8.46033912
13,1437139731000,49.48434988,8.46060424
14,1437139741000,49.48423934,8.46081742
15,1437139751000,49.48406656,8.46085584
16,1437139764000,49.48392609,8.46086022
17,1437139773000,49.48384396,8.46097683
18,1437139784000,49.48372018,8.46108521
19,1437139794000,49.48361431,8.46111109
20,1437139805000,49.48338967,8.46100458
21,1437139814000,49.48317973,8.46089496
22,1437139823000,49.48307488,8.46074535
23,1437139834000,49.48299881,8.46091816
24,1437139846000,49.48316418,8.46136004
25,1437139855000,49.482985,8.46139306
26,1437139865000,49.48277986,8.46158121
27,1437139875000,49.48276227,8.46161935
28,1437139885000,49.48276513,8.46165786
29,1437139898000,49.48276272,8.46169799
30,1437139917000,49.48273469,8.46197598
31,1437139927000,49.48245578,8.46248269
32,1437139937000,49.48238571,8.46285895
33,1437139949000,49.48227228,8.46333169
34,1437139958000,49.48220942,8.46340305
35,1437139968000,49.48225061,8.46348627
36,1437139979000,49.48242973,8.46357014
