id,attr_time,attr_db
1,1437236129982,2.82759913751924
2,1437236130802,1.47988528489956
3,1437236131563,1.59954692124502
4,1437236132227,3.94027716403411
5,1437236132969,7.07805662034287
6,1437236133692,2.34084382805426
7,1437236134403,8.11919750959423
8,1437236135075,29.9998702701026
9,1437236135748,28.4451100269508
10,1437236136509,46.2903347151451
11,1437236137185,57.454756266954
12,1437236137910,49.7339818938721
13,1437236138651,52.6634073745141
14,1437236139346,42.8045322775946
15,1437236140080,38.1707373536981
16,1437236140821,33.3464019642539
17,1437236141567,29.3024096923292
18,1437236142293,29.7721932050642
19,1437236143024,44.5035441208789
20,1437236143747,49.6698109631987
21,1437236144507,17.8236405373422
22,1437236145234,40.9513477435966
23,1437236145958,26.4026390739876
24,1437236146692,42.6221504392532
25,1437236147462,14.4027758241117
26,1437236148184,2.09893088064741
27,1437236148897,32.6388821632301
28,1437236149602,17.5054572087029
29,1437236150335,24.9507442664577
30,1437236151080,35.7071664015786
31,1437236151791,8.42056037932227
32,1437236152387,18.338423648346
33,1437236153050,9.92954427989083
34,1437236153758,8.3252200277343
35,1437236154502,7.939431457694
36,1437236155239,5.57254016672561
37,1437236155925,2.78991626002821
38,1437236156608,3.04734632890908
39,1437236157343,3.58977351788108
40,1437236158095,5.50316830002967
41,1437236158842,9.00984807253163
42,1437236159615,6.72826800746022
43,1437236160315,7.6506772337541
44,1437236161052,26.7903872637193
45,1437236161823,24.4632393099372
46,1437236162572,8.83216056436865
47,1437236163304,5.69822612603514
48,1437236164015,6.67499832993684
49,1437236164678,13.2962514560264
50,1437236165309,11.0864777537416
51,1437236166053,10.9189269303919
52,1437236166769,7.10649786637878
53,1437236167464,11.4409547116669
54,1437236168189,4.55868881076464
55,1437236168900,1.88864167482931
56,1437236169635,16.6581284706328
57,1437236170364,29.3240260874551
58,1437236171112,18.1504137251337
59,1437236171796,37.3692077888705
60,1437236172457,9.34586557369441
61,1437236173189,5.17503404558694
62,1437236173904,9.9979619526627
63,1437236174632,2.2211821917088
64,1437236175400,4.45666037640386
65,1437236176015,1.35136176160862
66,1437236176677,2.87034173868669
67,1437236177437,18.8747355063092
68,1437236178177,3.98109338019622
69,1437236178908,7.5120286970374
70,1437236179631,2.50002264458175
71,1437236180367,17.4764440232579
72,1437236181087,24.9284083219542
73,1437236181825,14.4934208316045
74,1437236182561,0.934835195290234
75,1437236183312,2.85324015876152
76,1437236184038,36.8115116644959
77,1437236184802,31.6458735227883
78,1437236185536,28.4339006252689
79,1437236186993,46.7959799196599
80,1437236187731,35.1711287899815
81,1437236188504,29.6994923924795
82,1437236189232,28.8521849749224
83,1437236189966,29.4085516150875
84,1437236190702,31.3311144752711
85,1437236191471,2.48182619589785
86,1437236192221,38.0473074611509
87,1437236192936,54.9727690783631
88,1437236193655,23.4853605448437
89,1437236194388,31.6031900727661
90,1437236195097,15.8348188685894
91,1437236195865,5.64252312188428
92,1437236196609,32.5719885799441
93,1437236197266,11.3000646859362
94,1437236197983,34.0115077958478
95,1437236198714,7.96684651817285
96,1437236199454,48.4914739723257
97,1437236200220,55.939643174414
98,1437236200951,38.1425190270947
99,1437236201667,41.6225428151053
100,1437236202458,37.5851110796977
101,1437236203201,38.3928548187725
102,1437236203919,40.501497128029
103,1437236204634,38.7150359612898
104,1437236205369,39.5349562716045
105,1437236206093,46.3664076901782
106,1437236206842,42.3005953391004
107,1437236207603,21.8841366387546
108,1437236208333,48.8618454002089
109,1437236209072,35.5304942364809
110,1437236209818,41.7888620258087
111,1437236210566,19.8680847016541
112,1437236211280,11.109563871745
113,1437236212019,35.4333576356786
114,1437236212766,35.024382420175
115,1437236213540,45.3260304978319
116,1437236214254,45.4479116589179
117,1437236214977,19.2778992760981
118,1437236215705,10.706357635489
