id,attr_time,attr_lat,attr_lng
1,1436472378928,49.447346,8.8963101
2,1436472399137,49.4473448,8.8963066
3,1436472419161,49.4473451,8.8963067
4,1436472439570,49.4473452,8.8963068
5,1436472459564,49.4473485,8.8963031
6,1436472479571,49.4473454,8.8963067
7,1436472500521,49.447346,8.8963101
8,1436472519967,49.4473468,8.8963094
9,1436472540568,49.4473471,8.8963024
10,1436472560288,49.4473452,8.8963068
11,1436472580394,49.4473471,8.8963024
12,1436472600591,49.4473446,8.8963091
13,1436472620753,49.4473444,8.8963103
14,1436472641182,49.4473444,8.8963103
15,1436472661114,49.4473445,8.8963093
16,1436472681453,49.4473445,8.8963093
17,1436472701482,49.4473471,8.8963024
18,1436472721556,49.4473452,8.896307
19,1436472741654,49.4473445,8.8963093
20,1436472761697,49.4473468,8.8963094
21,1436472782127,49.4473468,8.8963094
22,1436472802597,49.4473471,8.8963024
23,1436472822590,49.4473452,8.8963103
24,1436472842820,49.4473448,8.8963066
25,1436472863354,49.4473451,8.8963067
26,1436472883280,49.4473451,8.8963067
27,1436472903389,49.4473452,8.8963067
28,1436472923573,49.4473444,8.8963103
29,1436472943737,49.4473444,8.8963103
30,1436472963872,49.4473451,8.8963066
31,1436472984458,49.4473444,8.8963103
32,1436473004495,49.4473476,8.8963081
