id,attr_time,attr_lat,attr_lng
1,1436472366542,49.4473388,8.8962726
2,1436472375000,49.44747018,8.89643984
3,1436472388000,49.4474705,8.89643982
4,1436472398000,49.44747018,8.89643985
5,1436472406706,49.4473165,8.8962749
6,1436472418000,49.44747056,8.89643973
7,1436472428000,49.44747136,8.89643863
8,1436472439000,49.44747143,8.89643827
9,1436472449000,49.44747135,8.89643802
10,1436472460000,49.44747075,8.8964363
11,1436472469000,49.44747059,8.89643577
12,1436472487000,49.44747072,8.89643481
13,1436472488596,49.4473249,8.8963027
14,1436472500000,49.44747086,8.89643437
15,1436472509000,49.44747132,8.89643364
16,1436472520000,49.44747157,8.89643337
17,1436472529000,49.44747226,8.89643211
18,1436472540000,49.44747383,8.89643211
19,1436472551000,49.44747474,8.8964336
20,1436472560000,49.44747503,8.89643334
21,1436472570000,49.4474761,8.89643327
22,1436472582000,49.44747582,8.89643329
23,1436472589000,49.44747596,8.89643313
24,1436472601000,49.44747548,8.89643308
25,1436472612000,49.4474763,8.89643288
26,1436472622000,49.44747588,8.89643282
27,1436472633000,49.44747662,8.89643276
28,1436472643000,49.4474765,8.89643283
29,1436472652000,49.44747673,8.89643276
30,1436472663000,49.44747767,8.89643248
31,1436472674000,49.44747784,8.89643325
32,1436472688000,49.44747989,8.89643241
33,1436472690000,49.44748092,8.89643135
34,1436472703000,49.44748212,8.89643038
35,1436472715000,49.44748305,8.89642993
36,1436472726000,49.4474829,8.89642977
37,1436472735000,49.44748286,8.89643017
38,1436472745000,49.44748158,8.89642947
39,1436472755000,49.44748113,8.8964292
40,1436472767000,49.44748139,8.89642904
41,1436472775000,49.44748131,8.89642898
42,1436472786000,49.44748162,8.89642909
43,1436472797000,49.44748211,8.89642905
44,1436472807000,49.44748311,8.896429
45,1436472812361,49.4473213,8.8962898
46,1436472827000,49.44748626,8.8964287
47,1436472832419,49.4473251,8.8963062
48,1436472847000,49.44748838,8.89642843
49,1436472852890,49.4473382,8.8962879
50,1436472867000,49.44748909,8.89642823
51,1436472872865,49.4473399,8.8962857
52,1436472879000,49.44748955,8.8964281
53,1436472889000,49.44748956,8.89642818
54,1436472904000,49.44749026,8.89642781
55,1436472909000,49.44749051,8.89642751
56,1436472922000,49.44749043,8.8964276
57,1436472929000,49.44749042,8.89642757
58,1436472943000,49.44749039,8.89642724
59,1436472952000,49.44749039,8.89642715
60,1436472966000,49.44749039,8.89642713
61,1436472970000,49.44749039,8.89642712
62,1436472980000,49.44749035,8.89642686
63,1436472991000,49.44749047,8.89642605
64,1436473005000,49.44749055,8.8964258
65,1436473011000,49.44749054,8.8964258
66,1436473014378,49.4473122,8.8963136
