id,attr_time,attr_lat,attr_lng
1,1436546583000,49.47800472,8.46327642
2,1436546593000,49.47800472,8.46327606
3,1436546604000,49.47800471,8.46327644
4,1436546659000,49.47800493,8.46327677
5,1436546670000,49.47800487,8.46327654
6,1436546680000,49.47800492,8.46327557
7,1436546689000,49.47800497,8.46327557
8,1436546700000,49.47800521,8.46327324
9,1436546711000,49.47800527,8.46327273
10,1436546721000,49.47800531,8.46327261
11,1436546731183,49.4778774,8.46318939
12,1436546741000,49.47800556,8.46327279
13,1436546751000,49.4780054,8.46327341
14,1436546762000,49.47800542,8.46327338
15,1436546772000,49.47800541,8.46327335
16,1436546782000,49.47800473,8.46327209
17,1436546792000,49.47800511,8.4632732
18,1436546802000,49.4780051,8.46327317
19,1436546813000,49.47800541,8.46327376
20,1436546822000,49.478006,8.46327485
21,1436546834000,49.47800606,8.46327561
22,1436546843187,49.47774382,8.46315622
23,1436546853000,49.4780061,8.46327654
24,1436546864000,49.4780058,8.46327885
25,1436546874000,49.47800599,8.46327712
26,1436546885000,49.47800609,8.46327545
27,1436546895000,49.4780061,8.46327545
28,1436546905000,49.47800608,8.46327546
29,1436546916000,49.47800642,8.46327259
30,1436546927000,49.47800646,8.46327258
31,1436546937000,49.47800648,8.46327251
32,1436546947000,49.47800649,8.46327247
33,1436546957000,49.4780065,8.4632725
34,1436546966000,49.4780065,8.46327249
35,1436546979000,49.4780065,8.46327249
36,1436547012000,49.47800641,8.46327216
37,1436547025000,49.47800641,8.46327217
38,1436547039000,49.47800642,8.46327214
39,1436547045000,49.47800642,8.46327214
40,1436547055000,49.47800641,8.46327214
41,1436547121000,49.47800642,8.46327213
42,1436547140000,49.47800642,8.46327213
43,1436547146000,49.47800643,8.4632721
44,1436547158000,49.47800643,8.4632721
45,1436547167000,49.47800643,8.46327209
46,1436547178000,49.47800643,8.46327209
47,1436547199000,49.47800645,8.46327206
48,1436547213000,49.47800646,8.46327206
49,1436547219000,49.47800646,8.46327206
50,1436547228000,49.47800615,8.46327254
