id,attr_time,attr_lat,attr_lng
1,1437152998000,49.42207892,8.40290461
2,1437153007000,49.42208487,8.40292207
3,1437153017000,49.42205609,8.40292799
4,1437153028000,49.42147826,8.40292937
5,1437153038000,49.42112532,8.40287008
6,1437153049000,49.4206915,8.40248599
7,1437153061000,49.42039863,8.40226377
8,1437153069000,49.42002251,8.40221606
9,1437153078000,49.41973932,8.40207303
10,1437153090000,49.41919684,8.40191717
11,1437153099000,49.4189819,8.40203657
12,1437153109668,49.41871896,8.40194296
13,1437153120000,49.41834318,8.40183656
14,1437153129000,49.41805215,8.40203861
15,1437153140000,49.41756244,8.40198679
16,1437153150668,49.41719216,8.40166584
17,1437153161000,49.41681312,8.40190804
18,1437153170000,49.41646432,8.40196522
19,1437153181000,49.41596014,8.40211328
20,1437153202000,49.41529268,8.40193441
21,1437153211000,49.4151186,8.40183877
22,1437153222000,49.41460696,8.40196612
23,1437153232000,49.41422135,8.40213547
24,1437153243000,49.41380565,8.40222451
25,1437153253000,49.41348508,8.40228436
26,1437153263000,49.4131337,8.40249128
27,1437153273000,49.41270105,8.40257331
28,1437153283000,49.41243405,8.40271303
29,1437153293000,49.41218559,8.40310603
30,1437153303666,49.41186404,8.40299131
31,1437153314000,49.41157726,8.40319423
32,1437153325000,49.41182876,8.40282988
33,1437153335000,49.41218969,8.40270215
34,1437153345667,49.41267762,8.40252546
35,1437153356000,49.41302794,8.40229663
36,1437153365000,49.41331166,8.40198246
37,1437153375666,49.41371546,8.40221204
38,1437153386000,49.41417908,8.40205398
39,1437153396000,49.41454652,8.40186262
40,1437153406000,49.41484469,8.40188199
41,1437153417665,49.41517201,8.40213214
42,1437153427000,49.41563924,8.40186338
43,1437153437000,49.41589818,8.40185002
44,1437153447000,49.41640619,8.40205571
45,1437153458000,49.4168515,8.401714
46,1437153467000,49.41718625,8.40176569
47,1437153478000,49.41752189,8.40182865
48,1437153488000,49.41781859,8.40172389
49,1437153499000,49.41825781,8.4017684
50,1437153509000,49.41860645,8.40172735
51,1437153519000,49.41904178,8.40183859
52,1437153528000,49.41936888,8.40185943
53,1437153540000,49.41980678,8.4019757
54,1437153550000,49.42009067,8.40209846
55,1437153560000,49.42051513,8.40222811
56,1437153570000,49.42068686,8.40246082
57,1437153581000,49.42101408,8.40264663
58,1437153591000,49.42154634,8.40288815
59,1437153600000,49.42184239,8.40298656
60,1437153612000,49.42204433,8.40276079
