id,attr_time,attr_lat,attr_lng
1,1435991710000,49.44991342,8.89841341
2,1435991715000,49.44991345,8.89841329
3,1435991764000,49.44991291,8.89841282
4,1435991834000,49.44991513,8.89841144
5,1435991850000,49.44991516,8.89841138
6,1435991869000,49.44991503,8.8984101
7,1435991874000,49.44991487,8.8984087
8,1435991891000,49.4499149,8.89840873
9,1435991896000,49.44991491,8.89840875
10,1435991920000,49.44991447,8.8984084
11,1435991925000,49.44991424,8.89840823
12,1435991950000,49.44990875,8.89840865
13,1435991967000,49.44990779,8.89840861
14,1435991972000,49.44990755,8.89840859
15,1435991991000,49.4499081,8.89841605
16,1435991997000,49.44990803,8.8984167
17,1435992008000,49.44990759,8.89841455
18,1435992018000,49.4499074,8.89841291
19,1435992036000,49.44990423,8.89842259
20,1435992131000,49.44991488,8.89841808
21,1435992134000,49.44991489,8.89841808
22,1435992219000,49.44991781,8.89841461
23,1435992238000,49.44991778,8.89841491
24,1435992243000,49.44991779,8.89841484
25,1435992266000,49.4499142,8.89841684
26,1435992300000,49.44991513,8.89842271
27,1435992312000,49.4499142,8.89842325
